Date,CSX
2022-12-13,32.7400016784668
2022-12-14,32.66999816894531
2022-12-15,31.770000457763672
2022-12-16,31.649999618530273
2022-12-19,31.18000030517578
2022-12-20,30.729999542236328
2022-12-21,31.219999313354492
2022-12-22,30.969999313354492
2022-12-23,31.25
2022-12-27,31.239999771118164
2022-12-28,30.84000015258789
2022-12-29,31.239999771118164
2022-12-30,30.979999542236328
2023-01-03,30.8799991607666
2023-01-04,31.280000686645508
2023-01-05,30.90999984741211
2023-01-06,32.20000076293945
2023-01-09,32.13999938964844
2023-01-10,32.400001525878906
2023-01-11,32.45000076293945
2023-01-12,32.4900016784668
2023-01-13,32.41999816894531
2023-01-17,32.599998474121094
2023-01-18,32.22999954223633
2023-01-19,31.549999237060547
2023-01-20,32.0099983215332
2023-01-23,32.04999923706055
2023-01-24,31.860000610351562
2023-01-25,31.049999237060547
2023-01-26,30.149999618530273
2023-01-27,30.079999923706055
2023-01-30,29.8799991607666
2023-01-31,30.920000076293945
2023-02-01,31.59000015258789
2023-02-02,32.63999938964844
2023-02-03,32.27000045776367
2023-02-06,32.04999923706055
2023-02-07,32.290000915527344
2023-02-08,31.950000762939453
2023-02-09,31.1299991607666
2023-02-10,31.56999969482422
2023-02-13,31.6299991607666
2023-02-14,31.440000534057617
2023-02-15,31.670000076293945
2023-02-16,31.110000610351562
2023-02-17,31.209999084472656
2023-02-21,30.59000015258789
2023-02-22,29.989999771118164
2023-02-23,30.649999618530273
2023-02-24,30.75
2023-02-27,30.770000457763672
2023-02-28,30.489999771118164
2023-03-01,30.860000610351562
2023-03-02,31.280000686645508
2023-03-03,31.149999618530273
2023-03-06,30.540000915527344
2023-03-07,29.690000534057617
2023-03-08,30.270000457763672
2023-03-09,29.760000228881836
2023-03-10,29.489999771118164
2023-03-13,29.059999465942383
2023-03-14,29.260000228881836
2023-03-15,28.979999542236328
2023-03-16,29.329999923706055
2023-03-17,28.90999984741211
2023-03-20,29.18000030517578
2023-03-21,29.31999969482422
2023-03-22,28.290000915527344
2023-03-23,28.079999923706055
2023-03-24,28.25
2023-03-27,28.75
2023-03-28,29.110000610351562
2023-03-29,29.59000015258789
2023-03-30,29.5
2023-03-31,29.940000534057617
2023-04-03,29.850000381469727
2023-04-04,29.510000228881836
2023-04-05,29.290000915527344
2023-04-06,30.020000457763672
2023-04-10,29.989999771118164
2023-04-11,30.309999465942383
2023-04-12,30.15999984741211
2023-04-13,30.420000076293945
2023-04-14,30.459999084472656
2023-04-17,30.450000762939453
2023-04-18,30.40999984741211
2023-04-19,30.559999465942383
2023-04-20,30.809999465942383
2023-04-21,31.81999969482422
2023-04-24,31.3799991607666
2023-04-25,30.899999618530273
2023-04-26,30.139999389648438
2023-04-27,30.389999389648438
2023-04-28,30.639999389648438
2023-05-01,31.299999237060547
2023-05-02,31.06999969482422
2023-05-03,30.93000030517578
2023-05-04,31.309999465942383
2023-05-05,31.860000610351562
2023-05-08,31.8799991607666
2023-05-09,32.02000045776367
2023-05-10,31.809999465942383
2023-05-11,31.790000915527344
2023-05-12,31.81999969482422
2023-05-15,32.0099983215332
2023-05-16,31.68000030517578
2023-05-17,31.950000762939453
2023-05-18,32.38999938964844
2023-05-19,32.310001373291016
2023-05-22,31.899999618530273
2023-05-23,31.610000610351562
2023-05-24,30.889999389648438
2023-05-25,30.920000076293945
2023-05-26,30.809999465942383
2023-05-30,30.969999313354492
2023-05-31,30.670000076293945
2023-06-01,31.3799991607666
2023-06-02,31.920000076293945
2023-06-05,32.130001068115234
2023-06-06,31.940000534057617
2023-06-07,32.58000183105469
2023-06-08,32.560001373291016
2023-06-09,32.310001373291016
2023-06-12,32.400001525878906
2023-06-13,32.65999984741211
2023-06-14,33.09000015258789
2023-06-15,33.560001373291016
2023-06-16,33.209999084472656
2023-06-20,32.90999984741211
2023-06-21,33.130001068115234
2023-06-22,33.11000061035156
2023-06-23,32.7400016784668
2023-06-26,33.11000061035156
2023-06-27,33.470001220703125
2023-06-28,33.59000015258789
2023-06-29,33.869998931884766
2023-06-30,34.099998474121094
2023-07-03,34.34000015258789
2023-07-05,33.869998931884766
2023-07-06,33.459999084472656
2023-07-07,33.29999923706055
2023-07-10,33.61000061035156
2023-07-11,33.77000045776367
2023-07-12,33.529998779296875
2023-07-13,33.720001220703125
2023-07-14,33.630001068115234
2023-07-17,33.220001220703125
2023-07-18,33.75
2023-07-19,33.79999923706055
2023-07-20,33.709999084472656
2023-07-21,32.459999084472656
2023-07-24,32.52000045776367
2023-07-25,33.16999816894531
2023-07-26,32.95000076293945
2023-07-27,33.029998779296875
2023-07-28,33.79999923706055
2023-07-31,33.31999969482422
2023-08-01,33.310001373291016
2023-08-02,32.959999084472656
2023-08-03,32.90999984741211
2023-08-04,31.520000457763672
2023-08-07,31.780000686645508
2023-08-08,31.309999465942383
2023-08-09,31.110000610351562
2023-08-10,30.920000076293945
2023-08-11,30.75
2023-08-14,30.81999969482422
2023-08-15,30.280000686645508
2023-08-16,30.190000534057617
2023-08-17,30.270000457763672
2023-08-18,30.8700008392334
2023-08-21,30.709999084472656
2023-08-22,30.510000228881836
2023-08-23,31.0
2023-08-24,30.559999465942383
2023-08-25,30.90999984741211
2023-08-28,30.860000610351562
2023-08-29,30.75
2023-08-30,30.729999542236328
2023-08-31,30.200000762939453
2023-09-01,30.6299991607666
2023-09-05,29.920000076293945
2023-09-06,29.729999542236328
2023-09-07,29.489999771118164
2023-09-08,29.950000762939453
2023-09-11,30.18000030517578
2023-09-12,30.59000015258789
2023-09-13,30.5
2023-09-14,31.040000915527344
2023-09-15,30.850000381469727
2023-09-18,31.100000381469727
2023-09-19,30.90999984741211
2023-09-20,31.309999465942383
2023-09-21,31.020000457763672
2023-09-22,31.200000762939453
2023-09-25,31.149999618530273
2023-09-26,30.6200008392334
2023-09-27,30.280000686645508
2023-09-28,30.56999969482422
2023-09-29,30.75
2023-10-02,30.540000915527344
2023-10-03,30.770000457763672
2023-10-04,30.850000381469727
2023-10-05,30.40999984741211
2023-10-06,30.90999984741211
2023-10-09,31.079999923706055
2023-10-10,31.540000915527344
2023-10-11,31.610000610351562
2023-10-12,31.15999984741211
2023-10-13,31.139999389648438
2023-10-16,31.40999984741211
2023-10-17,31.3700008392334
2023-10-18,30.670000076293945
2023-10-19,30.540000915527344
2023-10-20,30.760000228881836
2023-10-23,30.15999984741211
2023-10-24,29.68000030517578
2023-10-25,29.600000381469727
2023-10-26,29.59000015258789
2023-10-27,29.239999771118164
2023-10-30,29.399999618530273
2023-10-31,29.850000381469727
2023-11-01,29.56999969482422
2023-11-02,30.389999389648438
2023-11-03,30.399999618530273
2023-11-06,30.3799991607666
2023-11-07,30.350000381469727
2023-11-08,30.3700008392334
2023-11-09,30.170000076293945
2023-11-10,30.700000762939453
2023-11-13,30.450000762939453
2023-11-14,31.110000610351562
2023-11-15,30.989999771118164
2023-11-16,31.329999923706055
2023-11-17,31.6200008392334
2023-11-20,32.060001373291016
2023-11-21,32.25
2023-11-22,32.54999923706055
2023-11-24,32.63999938964844
2023-11-27,31.940000534057617
2023-11-28,32.04999923706055
2023-11-29,31.729999542236328
2023-11-30,32.29999923706055
2023-12-01,33.400001525878906
2023-12-04,33.65999984741211
2023-12-05,33.290000915527344
2023-12-06,33.52000045776367
2023-12-07,33.5
2023-12-08,32.959999084472656
2023-12-11,33.20000076293945
2023-12-12,33.220001220703125
2023-12-13,33.2400016784668
2023-12-14,33.84000015258789
2023-12-15,34.0
2023-12-18,34.33000183105469
2023-12-19,34.58000183105469
2023-12-20,34.36000061035156
2023-12-21,34.459999084472656
2023-12-22,34.630001068115234
2023-12-26,34.95000076293945
2023-12-27,34.650001525878906
2023-12-28,34.7400016784668
2023-12-29,34.66999816894531
2024-01-02,34.619998931884766
2024-01-03,34.65999984741211
2024-01-04,34.720001220703125
2024-01-05,34.619998931884766
2024-01-08,34.689998626708984
2024-01-09,34.61000061035156
2024-01-10,34.70000076293945
2024-01-11,34.56999969482422
2024-01-12,34.86000061035156
2024-01-16,34.7400016784668
2024-01-17,34.38999938964844
2024-01-18,34.45000076293945
2024-01-19,34.54999923706055
2024-01-22,34.75
2024-01-23,34.88999938964844
2024-01-24,34.38999938964844
2024-01-25,35.0
2024-01-26,35.38999938964844
2024-01-29,35.59000015258789
2024-01-30,35.849998474121094
2024-01-31,35.70000076293945
2024-02-01,36.279998779296875
2024-02-02,36.529998779296875
2024-02-05,36.72999954223633
2024-02-06,37.02000045776367
2024-02-07,36.9900016784668
2024-02-08,37.06999969482422
2024-02-09,36.88999938964844
2024-02-12,36.869998931884766
2024-02-13,36.61000061035156
2024-02-14,37.0
2024-02-15,37.0
2024-02-16,36.720001220703125
2024-02-20,36.86000061035156
2024-02-21,37.099998474121094
2024-02-22,37.88999938964844
2024-02-23,38.33000183105469
2024-02-26,38.18000030517578
2024-02-27,37.959999084472656
2024-02-28,37.68000030517578
2024-02-29,37.939998626708984
2024-03-01,38.22999954223633
2024-03-04,38.380001068115234
2024-03-05,38.25
2024-03-06,38.09000015258789
2024-03-07,37.91999816894531
2024-03-08,38.189998626708984
2024-03-11,38.040000915527344
2024-03-12,37.81999969482422
2024-03-13,37.779998779296875
2024-03-14,37.029998779296875
2024-03-15,36.970001220703125
2024-03-18,37.310001373291016
2024-03-19,36.97999954223633
2024-03-20,37.61000061035156
2024-03-21,37.869998931884766
2024-03-22,37.349998474121094
2024-03-25,36.84000015258789
2024-03-26,36.130001068115234
2024-03-27,36.84000015258789
2024-03-28,37.06999969482422
2024-04-01,36.779998779296875
2024-04-02,36.5099983215332
2024-04-03,36.41999816894531
2024-04-04,36.119998931884766
2024-04-05,36.29999923706055
2024-04-08,36.04999923706055
2024-04-09,35.95000076293945
2024-04-10,35.40999984741211
2024-04-11,35.43000030517578
2024-04-12,35.34000015258789
2024-04-15,35.13999938964844
2024-04-16,34.84000015258789
2024-04-17,34.15999984741211
2024-04-18,34.38999938964844
2024-04-19,34.34000015258789
2024-04-22,34.619998931884766
2024-04-23,34.720001220703125
2024-04-24,33.66999816894531
2024-04-25,34.029998779296875
2024-04-26,33.9900016784668
2024-04-29,33.95000076293945
2024-04-30,33.220001220703125
2024-05-01,33.20000076293945
2024-05-02,33.56999969482422
2024-05-03,33.849998474121094
2024-05-06,33.68000030517578
2024-05-07,33.959999084472656
2024-05-08,34.220001220703125
2024-05-09,34.5
2024-05-10,34.380001068115234
2024-05-13,34.52000045776367
2024-05-14,33.93000030517578
2024-05-15,33.84000015258789
2024-05-16,33.93000030517578
2024-05-17,33.52000045776367
2024-05-20,33.40999984741211
2024-05-21,33.06999969482422
2024-05-22,34.0099983215332
2024-05-23,33.5
2024-05-24,33.779998779296875
2024-05-28,33.47999954223633
2024-05-29,33.2400016784668
2024-05-30,33.29999923706055
2024-05-31,33.75
2024-06-03,33.18000030517578
2024-06-04,32.77000045776367
2024-06-05,33.04999923706055
2024-06-06,32.9900016784668
2024-06-07,32.75
2024-06-10,32.93000030517578
2024-06-11,32.66999816894531
2024-06-12,32.7599983215332
2024-06-13,32.529998779296875
2024-06-14,32.18000030517578
2024-06-17,32.61000061035156
2024-06-18,33.029998779296875
2024-06-20,33.310001373291016
2024-06-21,33.40999984741211
2024-06-24,33.209999084472656
2024-06-25,32.709999084472656
2024-06-26,33.0099983215332
2024-06-27,33.029998779296875
2024-06-28,33.45000076293945
2024-07-01,33.59000015258789
2024-07-02,33.7599983215332
2024-07-03,33.54999923706055
2024-07-05,33.29999923706055
2024-07-08,33.38999938964844
2024-07-09,32.47999954223633
2024-07-10,32.91999816894531
2024-07-11,33.7400016784668
2024-07-12,33.790000915527344
2024-07-15,34.599998474121094
2024-07-16,35.33000183105469
2024-07-17,35.45000076293945
2024-07-18,35.02000045776367
2024-07-19,34.689998626708984
2024-07-22,34.5099983215332
2024-07-23,33.63999938964844
2024-07-24,33.20000076293945
2024-07-25,33.599998474121094
2024-07-26,34.31999969482422
2024-07-29,34.400001525878906
2024-07-30,35.02000045776367
2024-07-31,35.099998474121094
2024-08-01,34.77000045776367
2024-08-02,34.08000183105469
2024-08-05,33.0
2024-08-06,33.86000061035156
2024-08-07,33.619998931884766
2024-08-08,34.25
2024-08-09,34.0
2024-08-12,33.5
2024-08-13,33.220001220703125
2024-08-14,33.36000061035156
2024-08-15,33.630001068115234
2024-08-16,33.41999816894531
2024-08-19,33.63999938964844
2024-08-20,33.58000183105469
2024-08-21,33.790000915527344
2024-08-22,33.22999954223633
2024-08-23,33.689998626708984
2024-08-26,33.66999816894531
2024-08-27,33.58000183105469
2024-08-28,33.720001220703125
2024-08-29,33.939998626708984
2024-08-30,34.27000045776367
2024-09-03,34.58000183105469
2024-09-04,34.86000061035156
2024-09-05,34.02000045776367
2024-09-06,33.369998931884766
2024-09-09,33.7599983215332
2024-09-10,33.5099983215332
2024-09-11,33.29999923706055
2024-09-12,33.45000076293945
2024-09-13,33.52000045776367
2024-09-16,33.810001373291016
2024-09-17,34.06999969482422
2024-09-18,34.04999923706055
2024-09-19,34.79999923706055
2024-09-20,34.93000030517578
2024-09-23,34.02000045776367
2024-09-24,34.13999938964844
2024-09-25,33.52000045776367
2024-09-26,33.900001525878906
2024-09-27,34.529998779296875
2024-09-30,34.529998779296875
2024-10-01,34.52000045776367
2024-10-02,34.16999816894531
2024-10-03,34.119998931884766
2024-10-04,34.4900016784668
2024-10-07,33.650001525878906
2024-10-08,33.869998931884766
2024-10-09,34.2599983215332
2024-10-10,34.529998779296875
2024-10-11,34.959999084472656
2024-10-14,35.290000915527344
2024-10-15,35.5
2024-10-16,35.470001220703125
2024-10-17,33.09000015258789
2024-10-18,34.119998931884766
2024-10-21,33.65999984741211
2024-10-22,33.849998474121094
2024-10-23,33.59000015258789
2024-10-24,33.099998474121094
2024-10-25,33.27000045776367
2024-10-28,33.2599983215332
2024-10-29,33.25
2024-10-30,33.540000915527344
2024-10-31,33.63999938964844
2024-11-01,33.38999938964844
2024-11-04,33.36000061035156
2024-11-05,34.02000045776367
2024-11-06,36.880001068115234
2024-11-07,35.560001373291016
2024-11-08,36.0
2024-11-11,36.52000045776367
2024-11-12,36.130001068115234
2024-11-13,36.47999954223633
2024-11-14,35.630001068115234
2024-11-15,35.130001068115234
2024-11-18,34.970001220703125
2024-11-19,34.599998474121094
2024-11-20,34.56999969482422
2024-11-21,35.34000015258789
2024-11-22,35.779998779296875
2024-11-25,36.619998931884766
2024-11-26,36.689998626708984
2024-11-27,36.58000183105469
2024-11-29,36.54999923706055
2024-12-02,36.34000015258789
2024-12-03,36.0
2024-12-04,35.29999923706055
2024-12-05,34.619998931884766
2024-12-06,34.45000076293945
2024-12-09,33.970001220703125
2024-12-10,34.16999816894531
2024-12-11,33.61000061035156
2024-12-12,33.68000030517578
2024-12-13,33.2400016784668
2024-12-16,32.939998626708984
2024-12-17,32.93000030517578
2024-12-18,32.08000183105469
2024-12-19,31.579999923706055
2024-12-20,31.850000381469727
2024-12-23,32.220001220703125
2024-12-24,32.56999969482422
2024-12-26,32.52000045776367
2024-12-27,32.459999084472656
2024-12-30,32.150001525878906
2024-12-31,32.27000045776367
2025-01-02,32.15999984741211
2025-01-03,32.34000015258789
2025-01-06,32.0
2025-01-07,32.189998626708984
2025-01-08,32.20000076293945
2025-01-10,31.780000686645508
2025-01-13,31.889999389648438
2025-01-14,32.13999938964844
2025-01-15,32.459999084472656
2025-01-16,32.970001220703125
2025-01-17,32.72999954223633
2025-01-21,33.27000045776367
2025-01-22,33.2400016784668
2025-01-23,33.66999816894531
2025-01-24,32.689998626708984
2025-01-27,33.63999938964844
2025-01-28,32.68000030517578
2025-01-29,32.97999954223633
2025-01-30,32.86000061035156
2025-01-31,32.869998931884766
2025-02-03,32.5099983215332
2025-02-04,32.869998931884766
2025-02-05,32.880001068115234
2025-02-06,32.7400016784668
2025-02-07,32.59000015258789
2025-02-10,33.08000183105469
2025-02-11,33.11000061035156
2025-02-12,32.91999816894531
2025-02-13,33.099998474121094
2025-02-14,33.369998931884766
2025-02-18,33.63999938964844
2025-02-19,32.40999984741211
2025-02-20,32.459999084472656
2025-02-21,32.29999923706055
2025-02-24,31.809999465942383
2025-02-25,32.09000015258789
2025-02-26,31.979999542236328
2025-02-27,32.0099983215332
2025-02-28,32.0099983215332
2025-03-03,31.93000030517578
2025-03-04,31.200000762939453
2025-03-05,30.920000076293945
2025-03-06,30.93000030517578
2025-03-07,31.260000228881836
2025-03-10,30.649999618530273
2025-03-11,29.520000457763672
2025-03-12,29.549999237060547
2025-03-13,29.1299991607666
2025-03-14,30.010000228881836
2025-03-17,30.329999923706055
2025-03-18,30.260000228881836
2025-03-19,30.06999969482422
2025-03-20,29.979999542236328
2025-03-21,29.56999969482422
2025-03-24,29.850000381469727
2025-03-25,29.530000686645508
2025-03-26,29.899999618530273
2025-03-27,29.920000076293945
2025-03-28,29.110000610351562
2025-03-31,29.43000030517578
2025-04-01,29.540000915527344
2025-04-02,29.739999771118164
2025-04-03,27.989999771118164
2025-04-04,27.209999084472656
2025-04-07,27.09000015258789
2025-04-08,26.690000534057617
2025-04-09,28.65999984741211
2025-04-10,27.81999969482422
2025-04-11,28.010000228881836
2025-04-14,28.270000457763672
2025-04-15,27.899999618530273
2025-04-16,27.350000381469727
2025-04-17,27.68000030517578
2025-04-21,27.459999084472656
2025-04-22,27.780000686645508
2025-04-23,27.59000015258789
2025-04-24,28.139999389648438
2025-04-25,27.84000015258789
2025-04-28,27.8700008392334
2025-04-29,28.049999237060547
2025-04-30,28.06999969482422
2025-05-01,28.110000610351562
2025-05-02,28.700000762939453
2025-05-05,28.469999313354492
2025-05-06,28.09000015258789
2025-05-07,28.3700008392334
2025-05-08,28.959999084472656
2025-05-09,28.739999771118164
2025-05-12,30.309999465942383
2025-05-13,30.540000915527344
2025-05-14,31.030000686645508
2025-05-15,31.299999237060547
2025-05-16,31.31999969482422
2025-05-19,31.209999084472656
2025-05-20,31.229999542236328
2025-05-21,30.489999771118164
2025-05-22,30.639999389648438
2025-05-23,30.81999969482422
2025-05-27,31.43000030517578
2025-05-28,31.34000015258789
2025-05-29,31.420000076293945
2025-05-30,31.59000015258789
2025-06-02,31.239999771118164
2025-06-03,31.860000610351562
2025-06-04,31.93000030517578
2025-06-05,31.739999771118164
2025-06-06,32.22999954223633
2025-06-09,31.979999542236328
2025-06-10,32.61000061035156
2025-06-11,32.31999969482422
2025-06-12,32.38999938964844
2025-06-13,32.119998931884766
2025-06-16,32.560001373291016
2025-06-17,32.119998931884766
2025-06-18,32.2400016784668
2025-06-20,32.060001373291016
2025-06-23,32.41999816894531
2025-06-24,32.47999954223633
2025-06-25,32.4900016784668
2025-06-26,32.56999969482422
2025-06-27,32.90999984741211
2025-06-30,32.630001068115234
2025-07-01,33.470001220703125
2025-07-02,33.61000061035156
2025-07-03,33.599998474121094
2025-07-07,33.04999923706055
2025-07-08,33.38999938964844
2025-07-09,33.33000183105469
2025-07-10,33.540000915527344
2025-07-11,34.099998474121094
2025-07-14,33.97999954223633
2025-07-15,33.47999954223633
2025-07-16,33.2599983215332
2025-07-17,34.5
2025-07-18,34.38999938964844
2025-07-21,34.36000061035156
2025-07-22,35.22999954223633
2025-07-23,34.970001220703125
2025-07-24,35.0
2025-07-25,35.7599983215332
2025-07-28,35.709999084472656
2025-07-29,35.41999816894531
2025-07-30,35.290000915527344
2025-07-31,35.540000915527344
2025-08-01,35.0099983215332
2025-08-04,35.459999084472656
2025-08-05,35.650001525878906
2025-08-06,36.0099983215332
2025-08-07,35.25
2025-08-08,35.43000030517578
2025-08-11,35.22999954223633
2025-08-12,35.81999969482422
2025-08-13,36.08000183105469
2025-08-14,36.349998474121094
2025-08-15,36.31999969482422
2025-08-18,35.9900016784668
2025-08-19,36.52000045776367
2025-08-20,35.9900016784668
2025-08-21,35.869998931884766
2025-08-22,34.58000183105469
2025-08-25,32.810001373291016
2025-08-26,32.40999984741211
2025-08-27,32.540000915527344
2025-08-28,32.65999984741211
2025-08-29,32.5099983215332
2025-09-02,32.189998626708984
2025-09-03,32.279998779296875
2025-09-04,32.65999984741211
2025-09-05,32.529998779296875
2025-09-08,32.43000030517578
2025-09-09,32.20000076293945
2025-09-10,32.04999923706055
2025-09-11,32.849998474121094
2025-09-12,32.470001220703125
2025-09-15,32.5
2025-09-16,32.470001220703125
2025-09-17,32.77000045776367
2025-09-18,33.43000030517578
2025-09-19,32.97999954223633
2025-09-22,33.20000076293945
2025-09-23,34.06999969482422
2025-09-24,33.81999969482422
2025-09-25,33.779998779296875
2025-09-26,34.0099983215332
2025-09-29,35.83000183105469
2025-09-30,35.5099983215332
2025-10-01,35.0
2025-10-02,35.56999969482422
2025-10-03,36.0099983215332
2025-10-06,36.25
2025-10-07,35.9900016784668
2025-10-08,35.95000076293945
2025-10-09,36.04999923706055
2025-10-10,35.4900016784668
2025-10-13,35.56999969482422
2025-10-14,36.130001068115234
2025-10-15,36.2400016784668
2025-10-16,35.9900016784668
2025-10-17,36.599998474121094
2025-10-20,36.66999816894531
2025-10-21,35.72999954223633
2025-10-22,35.91999816894531
2025-10-23,35.529998779296875
2025-10-24,36.130001068115234
2025-10-27,36.0
2025-10-28,35.68000030517578
2025-10-29,35.29999923706055
2025-10-30,35.63999938964844
2025-10-31,36.02000045776367
2025-11-03,35.83000183105469
2025-11-04,35.84000015258789
2025-11-05,35.31999969482422
2025-11-06,35.15999984741211
2025-11-07,35.34000015258789
2025-11-10,35.119998931884766
2025-11-11,34.97999954223633
2025-11-12,35.38999938964844
2025-11-13,34.880001068115234
2025-11-14,34.900001525878906
2025-11-17,34.0099983215332
2025-11-18,33.9900016784668
2025-11-19,33.959999084472656
2025-11-20,33.68000030517578
2025-11-21,34.279998779296875
2025-11-24,34.38999938964844
2025-11-25,34.900001525878906
2025-11-26,35.29999923706055
2025-11-28,35.36000061035156
2025-12-01,34.849998474121094
2025-12-02,34.970001220703125
2025-12-03,35.95000076293945
2025-12-04,36.18000030517578
2025-12-05,36.29999923706055
2025-12-08,36.349998474121094
2025-12-09,36.369998931884766
2025-12-10,37.09000015258789
2025-12-11,37.150001525878906
2025-12-12,37.38999938964844
2025-12-15,37.18000030517578
2025-12-16,36.79999923706055
2025-12-17,36.5
2025-12-18,36.61000061035156
2025-12-19,36.5
2025-12-22,36.540000915527344
2025-12-23,36.59000015258789
2025-12-24,36.779998779296875
2025-12-26,36.619998931884766
2025-12-29,36.720001220703125
2025-12-30,36.41999816894531
