Date,COF
2022-12-27,90.75
2022-12-28,89.69999694824219
2022-12-29,92.66999816894531
2022-12-30,92.95999908447266
2023-01-03,92.97000122070312
2023-01-04,95.80000305175781
2023-01-05,93.9800033569336
2023-01-06,97.06999969482422
2023-01-09,97.44999694824219
2023-01-10,98.5
2023-01-11,101.79000091552734
2023-01-12,101.0199966430664
2023-01-13,102.8499984741211
2023-01-17,103.62999725341797
2023-01-18,101.9000015258789
2023-01-19,97.91000366210938
2023-01-20,104.18000030517578
2023-01-23,107.12000274658203
2023-01-24,106.51000213623047
2023-01-25,116.08999633789062
2023-01-26,116.06999969482422
2023-01-27,117.58000183105469
2023-01-30,115.0
2023-01-31,119.0
2023-02-01,116.33000183105469
2023-02-02,121.81999969482422
2023-02-03,121.44000244140625
2023-02-06,117.63999938964844
2023-02-07,120.0999984741211
2023-02-08,117.22000122070312
2023-02-09,115.5999984741211
2023-02-10,115.38999938964844
2023-02-13,117.37000274658203
2023-02-14,115.3499984741211
2023-02-15,114.62999725341797
2023-02-16,111.55000305175781
2023-02-17,111.16999816894531
2023-02-21,108.1500015258789
2023-02-22,108.58999633789062
2023-02-23,109.51000213623047
2023-02-24,109.63999938964844
2023-02-27,109.02999877929688
2023-02-28,109.08000183105469
2023-03-01,108.58000183105469
2023-03-02,108.19000244140625
2023-03-03,109.77999877929688
2023-03-06,108.5
2023-03-07,105.51000213623047
2023-03-08,104.94000244140625
2023-03-09,100.94000244140625
2023-03-10,98.19000244140625
2023-03-13,93.31999969482422
2023-03-14,96.06999969482422
2023-03-15,92.93000030517578
2023-03-16,93.55999755859375
2023-03-17,89.70999908447266
2023-03-20,90.23999786376953
2023-03-21,94.55999755859375
2023-03-22,91.01000213623047
2023-03-23,89.91000366210938
2023-03-24,90.44999694824219
2023-03-27,91.75
2023-03-28,91.12000274658203
2023-03-29,94.12000274658203
2023-03-30,94.18000030517578
2023-03-31,96.16000366210938
2023-04-03,96.31999969482422
2023-04-04,96.62999725341797
2023-04-05,94.83999633789062
2023-04-06,94.93000030517578
2023-04-10,95.22000122070312
2023-04-11,98.43000030517578
2023-04-12,95.69000244140625
2023-04-13,95.87999725341797
2023-04-14,96.58000183105469
2023-04-17,97.83000183105469
2023-04-18,97.55000305175781
2023-04-19,99.30000305175781
2023-04-20,97.2699966430664
2023-04-21,96.58999633789062
2023-04-24,96.33999633789062
2023-04-25,94.94999694824219
2023-04-26,94.41999816894531
2023-04-27,95.98999786376953
2023-04-28,97.30000305175781
2023-05-01,93.16999816894531
2023-05-02,89.55000305175781
2023-05-03,88.02999877929688
2023-05-04,85.62999725341797
2023-05-05,88.01000213623047
2023-05-08,89.06999969482422
2023-05-09,89.01000213623047
2023-05-10,87.04000091552734
2023-05-11,87.41999816894531
2023-05-12,86.33999633789062
2023-05-15,89.12000274658203
2023-05-16,90.94999694824219
2023-05-17,94.69000244140625
2023-05-18,99.2300033569336
2023-05-19,97.93000030517578
2023-05-22,99.44999694824219
2023-05-23,102.16999816894531
2023-05-24,99.48999786376953
2023-05-25,99.91999816894531
2023-05-26,102.8499984741211
2023-05-30,104.70999908447266
2023-05-31,104.20999908447266
2023-06-01,106.23999786376953
2023-06-02,110.48999786376953
2023-06-05,109.0
2023-06-06,112.0199966430664
2023-06-07,113.54000091552734
2023-06-08,111.62999725341797
2023-06-09,111.48999786376953
2023-06-12,111.83000183105469
2023-06-13,113.6500015258789
2023-06-14,112.33000183105469
2023-06-15,111.6500015258789
2023-06-16,110.06999969482422
2023-06-20,109.12000274658203
2023-06-21,108.27999877929688
2023-06-22,106.91000366210938
2023-06-23,106.5999984741211
2023-06-26,106.22000122070312
2023-06-27,108.69999694824219
2023-06-28,109.26000213623047
2023-06-29,109.26000213623047
2023-06-30,109.37000274658203
2023-07-03,111.05000305175781
2023-07-05,109.12000274658203
2023-07-06,107.26000213623047
2023-07-07,108.04000091552734
2023-07-10,109.44999694824219
2023-07-11,112.19999694824219
2023-07-12,112.73999786376953
2023-07-13,114.18000030517578
2023-07-14,111.55000305175781
2023-07-17,113.43000030517578
2023-07-18,116.06999969482422
2023-07-19,117.95999908447266
2023-07-20,114.98999786376953
2023-07-21,115.56999969482422
2023-07-24,117.22000122070312
2023-07-25,114.51000213623047
2023-07-26,114.04000091552734
2023-07-27,114.0199966430664
2023-07-28,114.8499984741211
2023-07-31,117.0199966430664
2023-08-01,116.4800033569336
2023-08-02,113.25
2023-08-03,112.91999816894531
2023-08-04,113.37999725341797
2023-08-07,115.2699966430664
2023-08-08,114.58999633789062
2023-08-09,111.80999755859375
2023-08-10,110.54000091552734
2023-08-11,110.37999725341797
2023-08-14,109.16000366210938
2023-08-15,106.91000366210938
2023-08-16,104.91999816894531
2023-08-17,105.06999969482422
2023-08-18,105.04000091552734
2023-08-21,104.38999938964844
2023-08-22,100.30000305175781
2023-08-23,101.62000274658203
2023-08-24,101.4800033569336
2023-08-25,100.8499984741211
2023-08-28,101.58999633789062
2023-08-29,103.5199966430664
2023-08-30,102.55999755859375
2023-08-31,102.38999938964844
2023-09-01,103.5
2023-09-05,101.73999786376953
2023-09-06,101.45999908447266
2023-09-07,99.91999816894531
2023-09-08,99.91999816894531
2023-09-11,100.02999877929688
2023-09-12,101.05000305175781
2023-09-13,100.33999633789062
2023-09-14,102.26000213623047
2023-09-15,104.45999908447266
2023-09-18,102.58000183105469
2023-09-19,101.69000244140625
2023-09-20,100.55999755859375
2023-09-21,98.93000030517578
2023-09-22,98.2699966430664
2023-09-25,97.87999725341797
2023-09-26,97.0999984741211
2023-09-27,95.48999786376953
2023-09-28,97.01000213623047
2023-09-29,97.05000305175781
2023-10-02,95.12000274658203
2023-10-03,93.05000305175781
2023-10-04,92.61000061035156
2023-10-05,92.11000061035156
2023-10-06,93.54000091552734
2023-10-09,94.33000183105469
2023-10-10,96.9800033569336
2023-10-11,97.12000274658203
2023-10-12,96.91000366210938
2023-10-13,95.19999694824219
2023-10-16,97.1500015258789
2023-10-17,98.04000091552734
2023-10-18,95.93000030517578
2023-10-19,92.69999694824219
2023-10-20,90.2300033569336
2023-10-23,90.37999725341797
2023-10-24,89.19999694824219
2023-10-25,88.97000122070312
2023-10-26,89.51000213623047
2023-10-27,97.73999786376953
2023-10-30,100.54000091552734
2023-10-31,101.29000091552734
2023-11-01,100.2699966430664
2023-11-02,104.6500015258789
2023-11-03,106.31999969482422
2023-11-06,105.44999694824219
2023-11-07,105.01000213623047
2023-11-08,105.08000183105469
2023-11-09,104.48999786376953
2023-11-10,104.58000183105469
2023-11-13,104.37000274658203
2023-11-14,107.01000213623047
2023-11-15,106.0
2023-11-16,105.01000213623047
2023-11-17,107.68000030517578
2023-11-20,107.1500015258789
2023-11-21,105.77999877929688
2023-11-22,106.7699966430664
2023-11-24,106.56999969482422
2023-11-27,106.18000030517578
2023-11-28,108.58000183105469
2023-11-29,110.12999725341797
2023-11-30,111.66000366210938
2023-12-01,113.93000030517578
2023-12-04,114.94000244140625
2023-12-05,115.31999969482422
2023-12-06,113.7699966430664
2023-12-07,115.37999725341797
2023-12-08,118.08999633789062
2023-12-11,118.80999755859375
2023-12-12,120.29000091552734
2023-12-13,125.08999633789062
2023-12-14,129.1999969482422
2023-12-15,129.67999267578125
2023-12-18,129.97999572753906
2023-12-19,131.52000427246094
2023-12-20,127.7300033569336
2023-12-21,129.63999938964844
2023-12-22,129.74000549316406
2023-12-26,130.72999572753906
2023-12-27,131.14999389648438
2023-12-28,132.02000427246094
2023-12-29,131.1199951171875
2024-01-02,132.11000061035156
2024-01-03,130.72000122070312
2024-01-04,129.77000427246094
2024-01-05,132.4199981689453
2024-01-08,133.7100067138672
2024-01-09,132.92999267578125
2024-01-10,128.94000244140625
2024-01-11,128.33999633789062
2024-01-12,127.69999694824219
2024-01-16,127.5199966430664
2024-01-17,126.08000183105469
2024-01-18,124.91999816894531
2024-01-19,127.9800033569336
2024-01-22,129.67999267578125
2024-01-23,129.75999450683594
2024-01-24,131.08999633789062
2024-01-25,132.5500030517578
2024-01-26,138.72000122070312
2024-01-29,138.47999572753906
2024-01-30,138.61000061035156
2024-01-31,135.32000732421875
2024-02-01,134.55999755859375
2024-02-02,136.47999572753906
2024-02-05,135.24000549316406
2024-02-06,134.35000610351562
2024-02-07,133.97000122070312
2024-02-08,135.3800048828125
2024-02-09,135.1699981689453
2024-02-12,137.47999572753906
2024-02-13,133.52999877929688
2024-02-14,135.11000061035156
2024-02-15,136.36000061035156
2024-02-16,137.22999572753906
2024-02-20,137.38999938964844
2024-02-21,135.00999450683594
2024-02-22,134.55999755859375
2024-02-23,135.52000427246094
2024-02-26,134.49000549316406
2024-02-27,136.82000732421875
2024-02-28,137.6199951171875
2024-02-29,137.61000061035156
2024-03-01,136.77000427246094
2024-03-04,135.99000549316406
2024-03-05,137.55999755859375
2024-03-06,135.74000549316406
2024-03-07,137.64999389648438
2024-03-08,137.22999572753906
2024-03-11,138.4600067138672
2024-03-12,140.27000427246094
2024-03-13,140.61000061035156
2024-03-14,139.42999267578125
2024-03-15,135.5500030517578
2024-03-18,136.27000427246094
2024-03-19,136.85000610351562
2024-03-20,141.77000427246094
2024-03-21,143.17999267578125
2024-03-22,141.16000366210938
2024-03-25,140.5500030517578
2024-03-26,140.8300018310547
2024-03-27,144.50999450683594
2024-03-28,148.88999938964844
2024-04-01,145.3000030517578
2024-04-02,144.41000366210938
2024-04-03,143.27000427246094
2024-04-04,142.1300048828125
2024-04-05,143.52000427246094
2024-04-08,143.9199981689453
2024-04-09,143.52000427246094
2024-04-10,139.94000244140625
2024-04-11,140.33999633789062
2024-04-12,139.6199951171875
2024-04-15,139.17999267578125
2024-04-16,136.41000366210938
2024-04-17,136.77000427246094
2024-04-18,141.6300048828125
2024-04-19,142.91000366210938
2024-04-22,147.25
2024-04-23,147.89999389648438
2024-04-24,148.8699951171875
2024-04-25,145.97000122070312
2024-04-26,146.2100067138672
2024-04-29,145.5
2024-04-30,143.42999267578125
2024-05-01,141.63999938964844
2024-05-02,141.80999755859375
2024-05-03,142.41000366210938
2024-05-06,143.3300018310547
2024-05-07,142.55999755859375
2024-05-08,142.8300018310547
2024-05-09,142.49000549316406
2024-05-10,142.55999755859375
2024-05-13,142.1999969482422
2024-05-14,143.0800018310547
2024-05-15,144.35000610351562
2024-05-16,141.0500030517578
2024-05-17,141.80999755859375
2024-05-20,140.6199951171875
2024-05-21,140.4199981689453
2024-05-22,139.42999267578125
2024-05-23,137.49000549316406
2024-05-24,137.6199951171875
2024-05-28,136.6199951171875
2024-05-29,135.64999389648438
2024-05-30,136.17999267578125
2024-05-31,137.6300048828125
2024-06-03,137.1199951171875
2024-06-04,134.47999572753906
2024-06-05,135.47999572753906
2024-06-06,136.3699951171875
2024-06-07,139.8000030517578
2024-06-10,140.89999389648438
2024-06-11,135.13999938964844
2024-06-12,137.10000610351562
2024-06-13,135.08999633789062
2024-06-14,133.6999969482422
2024-06-17,137.10000610351562
2024-06-18,137.33999633789062
2024-06-20,138.1300048828125
2024-06-21,136.77000427246094
2024-06-24,137.67999267578125
2024-06-25,134.86000061035156
2024-06-26,136.77000427246094
2024-06-27,134.02999877929688
2024-06-28,138.4499969482422
2024-07-01,139.6999969482422
2024-07-02,140.47999572753906
2024-07-03,138.4199981689453
2024-07-05,136.0
2024-07-08,135.80999755859375
2024-07-09,136.99000549316406
2024-07-10,136.61000061035156
2024-07-11,138.99000549316406
2024-07-12,138.41000366210938
2024-07-15,144.61000061035156
2024-07-16,149.55999755859375
2024-07-17,149.47000122070312
2024-07-18,148.72000122070312
2024-07-19,147.27000427246094
2024-07-22,145.11000061035156
2024-07-23,145.5
2024-07-24,146.41000366210938
2024-07-25,148.08999633789062
2024-07-26,149.36000061035156
2024-07-29,149.05999755859375
2024-07-30,152.25
2024-07-31,151.39999389648438
2024-08-01,143.88999938964844
2024-08-02,136.1199951171875
2024-08-05,131.4199981689453
2024-08-06,133.69000244140625
2024-08-07,132.2899932861328
2024-08-08,134.3699951171875
2024-08-09,134.80999755859375
2024-08-12,132.1199951171875
2024-08-13,134.0
2024-08-14,135.9499969482422
2024-08-15,137.11000061035156
2024-08-16,139.55999755859375
2024-08-19,142.92999267578125
2024-08-20,141.50999450683594
2024-08-21,139.77999877929688
2024-08-22,139.47999572753906
2024-08-23,142.5399932861328
2024-08-26,142.52000427246094
2024-08-27,142.3800048828125
2024-08-28,144.14999389648438
2024-08-29,145.3699951171875
2024-08-30,146.92999267578125
2024-09-03,145.60000610351562
2024-09-04,143.77000427246094
2024-09-05,142.08999633789062
2024-09-06,139.0
2024-09-09,142.60000610351562
2024-09-10,137.99000549316406
2024-09-11,136.4600067138672
2024-09-12,137.5399932861328
2024-09-13,138.97000122070312
2024-09-16,140.9499969482422
2024-09-17,145.0800018310547
2024-09-18,145.42999267578125
2024-09-19,153.0500030517578
2024-09-20,152.27999877929688
2024-09-23,151.25
2024-09-24,147.35000610351562
2024-09-25,146.3300018310547
2024-09-26,147.77999877929688
2024-09-27,149.08999633789062
2024-09-30,149.72999572753906
2024-10-01,146.8000030517578
2024-10-02,146.52000427246094
2024-10-03,145.1999969482422
2024-10-04,153.44000244140625
2024-10-07,152.0
2024-10-08,149.5
2024-10-09,151.8000030517578
2024-10-10,151.1300048828125
2024-10-11,155.67999267578125
2024-10-14,156.61000061035156
2024-10-15,156.72999572753906
2024-10-16,158.07000732421875
2024-10-17,159.75
2024-10-18,159.02999877929688
2024-10-21,157.02000427246094
2024-10-22,156.02000427246094
2024-10-23,154.25
2024-10-24,153.25999450683594
2024-10-25,161.27000427246094
2024-10-28,165.3699951171875
2024-10-29,162.99000549316406
2024-10-30,166.77000427246094
2024-10-31,162.7899932861328
2024-11-01,163.89999389648438
2024-11-04,161.27999877929688
2024-11-05,166.0500030517578
2024-11-06,190.97000122070312
2024-11-07,184.82000732421875
2024-11-08,185.2100067138672
2024-11-11,190.2100067138672
2024-11-12,186.7899932861328
2024-11-13,185.52999877929688
2024-11-14,183.0
2024-11-15,185.13999938964844
2024-11-18,182.86000061035156
2024-11-19,181.0
2024-11-20,180.69000244140625
2024-11-21,182.63999938964844
2024-11-22,187.05999755859375
2024-11-25,191.88999938964844
2024-11-26,191.4499969482422
2024-11-27,191.2899932861328
2024-11-29,192.00999450683594
2024-12-02,187.52000427246094
2024-12-03,187.05999755859375
2024-12-04,185.5
2024-12-05,185.57000732421875
2024-12-06,187.9600067138672
2024-12-09,184.72000122070312
2024-12-10,183.92999267578125
2024-12-11,186.0500030517578
2024-12-12,184.75
2024-12-13,184.52999877929688
2024-12-16,185.11000061035156
2024-12-17,181.17999267578125
2024-12-18,174.44000244140625
2024-12-19,175.66000366210938
2024-12-20,178.64999389648438
2024-12-23,179.97000122070312
2024-12-24,182.1199951171875
2024-12-26,182.36000061035156
2024-12-27,180.22000122070312
2024-12-30,177.92999267578125
2024-12-31,178.32000732421875
2025-01-02,178.7100067138672
2025-01-03,180.42999267578125
2025-01-06,183.52000427246094
2025-01-07,181.88999938964844
2025-01-08,180.13999938964844
2025-01-10,175.2899932861328
2025-01-13,180.3300018310547
2025-01-14,184.72000122070312
2025-01-15,190.67999267578125
2025-01-16,188.44000244140625
2025-01-17,190.97000122070312
2025-01-21,193.2100067138672
2025-01-22,200.92999267578125
2025-01-23,204.02999877929688
2025-01-24,203.52999877929688
2025-01-27,202.50999450683594
2025-01-28,203.1199951171875
2025-01-29,203.91000366210938
2025-01-30,204.6199951171875
2025-01-31,203.7100067138672
2025-02-03,200.91000366210938
2025-02-04,200.1199951171875
2025-02-05,203.77999877929688
2025-02-06,206.63999938964844
2025-02-07,203.2100067138672
2025-02-10,198.7899932861328
2025-02-11,199.27999877929688
2025-02-12,196.5399932861328
2025-02-13,197.30999755859375
2025-02-14,202.16000366210938
2025-02-18,202.8000030517578
2025-02-19,209.82000732421875
2025-02-20,205.3699951171875
2025-02-21,200.1999969482422
2025-02-24,199.9199981689453
2025-02-25,193.91000366210938
2025-02-26,196.77000427246094
2025-02-27,196.97999572753906
2025-02-28,200.5500030517578
2025-03-03,196.17999267578125
2025-03-04,184.89999389648438
2025-03-05,185.9499969482422
2025-03-06,176.1300048828125
2025-03-07,173.1699981689453
2025-03-10,163.8699951171875
2025-03-11,165.39999389648438
2025-03-12,170.4499969482422
2025-03-13,166.1199951171875
2025-03-14,171.8699951171875
2025-03-17,165.25999450683594
2025-03-18,168.77999877929688
2025-03-19,172.60000610351562
2025-03-20,174.47000122070312
2025-03-21,174.82000732421875
2025-03-24,180.86000061035156
2025-03-25,182.44000244140625
2025-03-26,179.8300018310547
2025-03-27,178.14999389648438
2025-03-28,173.52999877929688
2025-03-31,179.3000030517578
2025-04-01,178.22000122070312
2025-04-02,182.17999267578125
2025-04-03,164.0399932861328
2025-04-04,150.57000732421875
2025-04-07,154.6699981689453
2025-04-08,152.35000610351562
2025-04-09,174.91000366210938
2025-04-10,162.16000366210938
2025-04-11,160.97000122070312
2025-04-14,162.52000427246094
2025-04-15,163.5399932861328
2025-04-16,160.05999755859375
2025-04-17,162.77000427246094
2025-04-21,165.16000366210938
2025-04-22,170.1999969482422
2025-04-23,176.4600067138672
2025-04-24,185.0500030517578
2025-04-25,182.72999572753906
2025-04-28,183.1300048828125
2025-04-29,183.0800018310547
2025-04-30,180.25999450683594
2025-05-01,180.22000122070312
2025-05-02,187.8300018310547
2025-05-05,187.89999389648438
2025-05-06,185.7100067138672
2025-05-07,186.5500030517578
2025-05-08,189.5
2025-05-09,187.75999450683594
2025-05-12,199.9499969482422
2025-05-13,201.0399932861328
2025-05-14,197.24000549316406
2025-05-15,197.5
2025-05-16,197.22000122070312
2025-05-19,197.41000366210938
2025-05-20,195.9499969482422
2025-05-21,186.92999267578125
2025-05-22,188.55999755859375
2025-05-23,185.0800018310547
2025-05-27,192.0500030517578
2025-05-28,191.0800018310547
2025-05-29,190.75999450683594
2025-05-30,189.14999389648438
2025-06-02,191.4600067138672
2025-06-03,195.6300048828125
2025-06-04,192.86000061035156
2025-06-05,192.0
2025-06-06,198.13999938964844
2025-06-09,198.99000549316406
2025-06-10,201.0
2025-06-11,200.52999877929688
2025-06-12,197.67999267578125
2025-06-13,192.8300018310547
2025-06-16,197.6199951171875
2025-06-17,193.9199981689453
2025-06-18,197.1699981689453
2025-06-20,198.3699951171875
2025-06-23,201.63999938964844
2025-06-24,206.36000061035156
2025-06-25,208.02999877929688
2025-06-26,210.50999450683594
2025-06-27,211.00999450683594
2025-06-30,212.75999450683594
2025-07-01,215.17999267578125
2025-07-02,218.80999755859375
2025-07-03,220.91000366210938
2025-07-07,218.1300048828125
2025-07-08,217.5
2025-07-09,218.02999877929688
2025-07-10,220.74000549316406
2025-07-11,219.7899932861328
2025-07-14,220.83999633789062
2025-07-15,215.33999633789062
2025-07-16,216.6199951171875
2025-07-17,218.0
2025-07-18,218.27999877929688
2025-07-21,215.8800048828125
2025-07-22,217.4199981689453
2025-07-23,219.4600067138672
2025-07-24,211.3300018310547
2025-07-25,212.85000610351562
2025-07-28,214.17999267578125
2025-07-29,213.82000732421875
2025-07-30,215.22999572753906
2025-07-31,215.0
2025-08-01,207.47000122070312
2025-08-04,210.7899932861328
2025-08-05,212.0
2025-08-06,212.8800048828125
2025-08-07,207.2899932861328
2025-08-08,208.22999572753906
2025-08-11,208.25
2025-08-12,216.72999572753906
2025-08-13,216.97000122070312
2025-08-14,221.0800018310547
2025-08-15,215.42999267578125
2025-08-18,216.1999969482422
2025-08-19,214.6199951171875
2025-08-20,214.7100067138672
2025-08-21,212.00999450683594
2025-08-22,221.22000122070312
2025-08-25,221.10000610351562
2025-08-26,224.9199981689453
2025-08-27,224.5500030517578
2025-08-28,227.13999938964844
2025-08-29,227.22000122070312
2025-09-02,223.27000427246094
2025-09-03,221.3300018310547
2025-09-04,226.32000732421875
2025-09-05,221.52999877929688
2025-09-08,220.10000610351562
2025-09-09,222.47999572753906
2025-09-10,223.42999267578125
2025-09-11,224.35000610351562
2025-09-12,223.75999450683594
2025-09-15,226.52999877929688
2025-09-16,224.41000366210938
2025-09-17,225.61000061035156
2025-09-18,229.74000549316406
2025-09-19,228.32000732421875
2025-09-22,225.41000366210938
2025-09-23,223.02000427246094
2025-09-24,224.33999633789062
2025-09-25,222.4600067138672
2025-09-26,224.0500030517578
2025-09-29,223.60000610351562
2025-09-30,212.5800018310547
2025-10-01,213.47999572753906
2025-10-02,213.77999877929688
2025-10-03,214.39999389648438
2025-10-06,213.85000610351562
2025-10-07,213.69000244140625
2025-10-08,211.9199981689453
2025-10-09,210.74000549316406
2025-10-10,202.49000549316406
2025-10-13,207.61000061035156
2025-10-14,214.1999969482422
2025-10-15,215.10000610351562
2025-10-16,203.14999389648438
2025-10-17,211.33999633789062
2025-10-20,214.8699951171875
2025-10-21,217.0500030517578
2025-10-22,220.3800048828125
2025-10-23,220.0399932861328
2025-10-24,225.00999450683594
2025-10-27,223.49000549316406
2025-10-28,220.99000549316406
2025-10-29,218.58999633789062
2025-10-30,218.3800048828125
2025-10-31,219.99000549316406
2025-11-03,221.6999969482422
2025-11-04,220.67999267578125
2025-11-05,221.39999389648438
2025-11-06,216.8800048828125
2025-11-07,217.82000732421875
2025-11-10,220.36000061035156
2025-11-11,220.75
2025-11-12,222.1300048828125
2025-11-13,216.8000030517578
2025-11-14,211.14999389648438
2025-11-17,201.00999450683594
2025-11-18,200.0399932861328
2025-11-19,202.39999389648438
2025-11-20,202.22000122070312
2025-11-21,207.8699951171875
2025-11-24,208.83999633789062
2025-11-25,214.4499969482422
2025-11-26,217.47000122070312
2025-11-28,219.07000732421875
2025-12-01,220.3699951171875
2025-12-02,224.0
2025-12-03,227.24000549316406
2025-12-04,229.7100067138672
2025-12-05,230.67999267578125
2025-12-08,230.58999633789062
2025-12-09,230.80999755859375
2025-12-10,237.75999450683594
2025-12-11,239.2899932861328
2025-12-12,237.8699951171875
2025-12-15,239.80999755859375
2025-12-16,241.61000061035156
2025-12-17,239.5
2025-12-18,242.8000030517578
2025-12-19,243.72999572753906
2025-12-22,246.77000427246094
2025-12-23,247.60000610351562
2025-12-24,248.27000427246094
2025-12-26,249.32000732421875
2025-12-29,245.75
2025-12-30,243.97000122070312
