Date,CINF
2023-01-04,106.3499984741211
2023-01-05,106.66999816894531
2023-01-06,109.73999786376953
2023-01-09,108.69000244140625
2023-01-10,110.51000213623047
2023-01-11,109.88999938964844
2023-01-12,107.93000030517578
2023-01-13,108.75
2023-01-17,106.19000244140625
2023-01-18,104.4000015258789
2023-01-19,101.1500015258789
2023-01-20,102.7300033569336
2023-01-23,105.19000244140625
2023-01-24,105.5
2023-01-25,105.16999816894531
2023-01-26,105.79000091552734
2023-01-27,105.44000244140625
2023-01-30,111.5199966430664
2023-01-31,113.1500015258789
2023-02-01,114.30999755859375
2023-02-02,115.41000366210938
2023-02-03,115.11000061035156
2023-02-06,115.27999877929688
2023-02-07,127.62000274658203
2023-02-08,127.69000244140625
2023-02-09,126.25
2023-02-10,125.16999816894531
2023-02-13,127.11000061035156
2023-02-14,125.77999877929688
2023-02-15,126.72000122070312
2023-02-16,125.88999938964844
2023-02-17,127.02999877929688
2023-02-21,124.86000061035156
2023-02-22,124.70999908447266
2023-02-23,122.97000122070312
2023-02-24,121.44999694824219
2023-02-27,120.9800033569336
2023-02-28,120.69999694824219
2023-03-01,119.91999816894531
2023-03-02,119.55000305175781
2023-03-03,121.05999755859375
2023-03-06,120.93000030517578
2023-03-07,117.83999633789062
2023-03-08,117.0
2023-03-09,114.91000366210938
2023-03-10,112.56999969482422
2023-03-13,108.76000213623047
2023-03-14,111.12000274658203
2023-03-15,107.51000213623047
2023-03-16,110.87000274658203
2023-03-17,104.91000366210938
2023-03-20,110.41000366210938
2023-03-21,111.2699966430664
2023-03-22,107.7300033569336
2023-03-23,105.9800033569336
2023-03-24,106.5999984741211
2023-03-27,108.38999938964844
2023-03-28,108.02999877929688
2023-03-29,110.7300033569336
2023-03-30,110.36000061035156
2023-03-31,112.08000183105469
2023-04-03,112.43000030517578
2023-04-04,110.8499984741211
2023-04-05,111.27999877929688
2023-04-06,111.8499984741211
2023-04-10,111.30999755859375
2023-04-11,110.98999786376953
2023-04-12,110.43000030517578
2023-04-13,110.55000305175781
2023-04-14,106.73999786376953
2023-04-17,107.5199966430664
2023-04-18,107.83999633789062
2023-04-19,108.31999969482422
2023-04-20,106.91999816894531
2023-04-21,105.77999877929688
2023-04-24,105.55999755859375
2023-04-25,103.55000305175781
2023-04-26,101.80000305175781
2023-04-27,103.61000061035156
2023-04-28,106.44000244140625
2023-05-01,105.33000183105469
2023-05-02,103.63999938964844
2023-05-03,104.44000244140625
2023-05-04,104.01000213623047
2023-05-05,105.23999786376953
2023-05-08,106.0
2023-05-09,105.5199966430664
2023-05-10,104.5
2023-05-11,103.94999694824219
2023-05-12,103.56999969482422
2023-05-15,104.01000213623047
2023-05-16,101.81999969482422
2023-05-17,102.69000244140625
2023-05-18,105.7300033569336
2023-05-19,104.95999908447266
2023-05-22,104.43000030517578
2023-05-23,102.70999908447266
2023-05-24,100.43000030517578
2023-05-25,98.48999786376953
2023-05-26,98.31999969482422
2023-05-30,98.87999725341797
2023-05-31,96.5
2023-06-01,97.1500015258789
2023-06-02,100.58000183105469
2023-06-05,100.56999969482422
2023-06-06,101.16000366210938
2023-06-07,102.81999969482422
2023-06-08,101.68000030517578
2023-06-09,101.93000030517578
2023-06-12,103.05000305175781
2023-06-13,102.91999816894531
2023-06-14,99.97000122070312
2023-06-15,100.4000015258789
2023-06-16,100.9000015258789
2023-06-20,98.93000030517578
2023-06-21,97.98999786376953
2023-06-22,97.43000030517578
2023-06-23,95.70999908447266
2023-06-26,96.7300033569336
2023-06-27,97.18000030517578
2023-06-28,95.55000305175781
2023-06-29,96.63999938964844
2023-06-30,97.31999969482422
2023-07-03,98.31999969482422
2023-07-05,96.98999786376953
2023-07-06,97.23999786376953
2023-07-07,98.16999816894531
2023-07-10,97.4000015258789
2023-07-11,99.5999984741211
2023-07-12,99.81999969482422
2023-07-13,99.68000030517578
2023-07-14,97.88999938964844
2023-07-17,98.36000061035156
2023-07-18,99.7300033569336
2023-07-19,99.98999786376953
2023-07-20,102.55999755859375
2023-07-21,102.55999755859375
2023-07-24,102.73999786376953
2023-07-25,101.69999694824219
2023-07-26,103.62000274658203
2023-07-27,102.62000274658203
2023-07-28,109.6500015258789
2023-07-31,107.58000183105469
2023-08-01,108.41000366210938
2023-08-02,109.38999938964844
2023-08-03,109.38999938964844
2023-08-04,109.0
2023-08-07,109.72000122070312
2023-08-08,108.4800033569336
2023-08-09,108.61000061035156
2023-08-10,107.54000091552734
2023-08-11,107.55999755859375
2023-08-14,106.86000061035156
2023-08-15,105.62999725341797
2023-08-16,105.66999816894531
2023-08-17,105.12999725341797
2023-08-18,103.87000274658203
2023-08-21,103.81999969482422
2023-08-22,103.22000122070312
2023-08-23,104.3499984741211
2023-08-24,104.0199966430664
2023-08-25,104.22000122070312
2023-08-28,104.41999816894531
2023-08-29,104.86000061035156
2023-08-30,106.19000244140625
2023-08-31,105.79000091552734
2023-09-01,106.4800033569336
2023-09-05,105.05999755859375
2023-09-06,104.5199966430664
2023-09-07,104.76000213623047
2023-09-08,105.0
2023-09-11,105.91000366210938
2023-09-12,107.19000244140625
2023-09-13,106.43000030517578
2023-09-14,108.44000244140625
2023-09-15,107.19000244140625
2023-09-18,108.44000244140625
2023-09-19,109.05999755859375
2023-09-20,109.5199966430664
2023-09-21,107.44000244140625
2023-09-22,107.01000213623047
2023-09-25,106.63999938964844
2023-09-26,105.19999694824219
2023-09-27,104.69999694824219
2023-09-28,103.69999694824219
2023-09-29,102.29000091552734
2023-10-02,100.05999755859375
2023-10-03,99.77999877929688
2023-10-04,100.87999725341797
2023-10-05,101.33999633789062
2023-10-06,100.26000213623047
2023-10-09,102.30000305175781
2023-10-10,101.38999938964844
2023-10-11,102.2699966430664
2023-10-12,101.3499984741211
2023-10-13,101.80000305175781
2023-10-16,103.0999984741211
2023-10-17,104.05000305175781
2023-10-18,102.54000091552734
2023-10-19,100.91999816894531
2023-10-20,98.62999725341797
2023-10-23,98.19999694824219
2023-10-24,99.81999969482422
2023-10-25,98.38999938964844
2023-10-26,99.68000030517578
2023-10-27,97.58000183105469
2023-10-30,100.30000305175781
2023-10-31,99.66999816894531
2023-11-01,101.93000030517578
2023-11-02,99.88999938964844
2023-11-03,100.87999725341797
2023-11-06,100.11000061035156
2023-11-07,100.62999725341797
2023-11-08,99.83999633789062
2023-11-09,99.08999633789062
2023-11-10,99.7300033569336
2023-11-13,99.18000030517578
2023-11-14,102.19999694824219
2023-11-15,101.37999725341797
2023-11-16,101.08000183105469
2023-11-17,100.88999938964844
2023-11-20,100.77999877929688
2023-11-21,101.56999969482422
2023-11-22,102.04000091552734
2023-11-24,102.68000030517578
2023-11-27,102.5
2023-11-28,100.69000244140625
2023-11-29,100.66000366210938
2023-11-30,102.79000091552734
2023-12-01,102.6500015258789
2023-12-04,103.7699966430664
2023-12-05,103.16999816894531
2023-12-06,101.54000091552734
2023-12-07,102.61000061035156
2023-12-08,102.80000305175781
2023-12-11,103.91000366210938
2023-12-12,104.62999725341797
2023-12-13,105.9800033569336
2023-12-14,104.94000244140625
2023-12-15,102.4800033569336
2023-12-18,101.94000244140625
2023-12-19,102.33000183105469
2023-12-20,100.9800033569336
2023-12-21,101.8499984741211
2023-12-22,101.8499984741211
2023-12-26,102.55000305175781
2023-12-27,102.75
2023-12-28,103.38999938964844
2023-12-29,103.45999908447266
2024-01-02,105.87999725341797
2024-01-03,105.23999786376953
2024-01-04,106.5999984741211
2024-01-05,107.36000061035156
2024-01-08,107.48999786376953
2024-01-09,106.51000213623047
2024-01-10,107.41999816894531
2024-01-11,108.2699966430664
2024-01-12,107.37000274658203
2024-01-16,107.29000091552734
2024-01-17,107.30000305175781
2024-01-18,108.2699966430664
2024-01-19,111.29000091552734
2024-01-22,111.94999694824219
2024-01-23,111.75
2024-01-24,112.94999694824219
2024-01-25,112.30000305175781
2024-01-26,112.20999908447266
2024-01-29,111.93000030517578
2024-01-30,112.02999877929688
2024-01-31,110.80000305175781
2024-02-01,110.56999969482422
2024-02-02,112.22000122070312
2024-02-05,111.7699966430664
2024-02-06,112.0999984741211
2024-02-07,107.02999877929688
2024-02-08,107.5999984741211
2024-02-09,108.88999938964844
2024-02-12,110.52999877929688
2024-02-13,109.62000274658203
2024-02-14,110.94000244140625
2024-02-15,112.41000366210938
2024-02-16,111.86000061035156
2024-02-20,110.94000244140625
2024-02-21,111.25
2024-02-22,112.11000061035156
2024-02-23,112.80999755859375
2024-02-26,112.23999786376953
2024-02-27,113.31999969482422
2024-02-28,113.69999694824219
2024-02-29,114.0
2024-03-01,113.54000091552734
2024-03-04,112.41999816894531
2024-03-05,111.95999908447266
2024-03-06,117.79000091552734
2024-03-07,117.2300033569336
2024-03-08,117.29000091552734
2024-03-11,117.37999725341797
2024-03-12,118.33999633789062
2024-03-13,118.91000366210938
2024-03-14,119.80999755859375
2024-03-15,119.9000015258789
2024-03-18,118.22000122070312
2024-03-19,117.87000274658203
2024-03-20,118.5999984741211
2024-03-21,118.83999633789062
2024-03-22,117.41999816894531
2024-03-25,120.76000213623047
2024-03-26,120.27999877929688
2024-03-27,123.29000091552734
2024-03-28,124.16999816894531
2024-04-01,122.16999816894531
2024-04-02,121.6500015258789
2024-04-03,121.29000091552734
2024-04-04,120.27999877929688
2024-04-05,121.5199966430664
2024-04-08,121.9000015258789
2024-04-09,119.87999725341797
2024-04-10,120.83999633789062
2024-04-11,119.16999816894531
2024-04-12,118.62000274658203
2024-04-15,116.80000305175781
2024-04-16,117.06999969482422
2024-04-17,115.30000305175781
2024-04-18,117.5199966430664
2024-04-19,119.94999694824219
2024-04-22,120.95999908447266
2024-04-23,120.83000183105469
2024-04-24,119.91999816894531
2024-04-25,118.44000244140625
2024-04-26,110.87999725341797
2024-04-29,113.55000305175781
2024-04-30,115.69000244140625
2024-05-01,117.30000305175781
2024-05-02,116.16000366210938
2024-05-03,116.94000244140625
2024-05-06,117.37999725341797
2024-05-07,117.19999694824219
2024-05-08,117.44000244140625
2024-05-09,118.30999755859375
2024-05-10,118.87000274658203
2024-05-13,118.33000183105469
2024-05-14,118.20999908447266
2024-05-15,117.29000091552734
2024-05-16,118.5199966430664
2024-05-17,120.05999755859375
2024-05-20,117.94999694824219
2024-05-21,118.58999633789062
2024-05-22,118.81999969482422
2024-05-23,117.11000061035156
2024-05-24,117.68000030517578
2024-05-28,115.73999786376953
2024-05-29,114.66000366210938
2024-05-30,116.19999694824219
2024-05-31,117.58000183105469
2024-06-03,116.3499984741211
2024-06-04,114.83999633789062
2024-06-05,114.62000274658203
2024-06-06,114.91000366210938
2024-06-07,115.97000122070312
2024-06-10,115.26000213623047
2024-06-11,113.9000015258789
2024-06-12,113.69000244140625
2024-06-13,113.66000366210938
2024-06-14,112.2699966430664
2024-06-17,113.80999755859375
2024-06-18,113.66999816894531
2024-06-20,115.4000015258789
2024-06-21,115.20999908447266
2024-06-24,116.61000061035156
2024-06-25,115.81999969482422
2024-06-26,114.94000244140625
2024-06-27,116.68000030517578
2024-06-28,118.0999984741211
2024-07-01,119.19000244140625
2024-07-02,118.8499984741211
2024-07-03,116.72000122070312
2024-07-05,115.69999694824219
2024-07-08,116.68000030517578
2024-07-09,116.93000030517578
2024-07-10,119.0999984741211
2024-07-11,121.41000366210938
2024-07-12,122.33999633789062
2024-07-15,123.26000213623047
2024-07-16,125.12999725341797
2024-07-17,127.16999816894531
2024-07-18,126.01000213623047
2024-07-19,121.02999877929688
2024-07-22,120.38999938964844
2024-07-23,121.19999694824219
2024-07-24,120.02999877929688
2024-07-25,120.30000305175781
2024-07-26,123.95999908447266
2024-07-29,126.44999694824219
2024-07-30,130.17999267578125
2024-07-31,130.6199951171875
2024-08-01,129.94000244140625
2024-08-02,130.35000610351562
2024-08-05,125.81999969482422
2024-08-06,126.77999877929688
2024-08-07,126.2699966430664
2024-08-08,127.36000061035156
2024-08-09,128.17999267578125
2024-08-12,126.86000061035156
2024-08-13,128.47000122070312
2024-08-14,130.07000732421875
2024-08-15,129.8699951171875
2024-08-16,131.1199951171875
2024-08-19,131.32000732421875
2024-08-20,130.66000366210938
2024-08-21,131.0399932861328
2024-08-22,131.97000122070312
2024-08-23,132.80999755859375
2024-08-26,132.55999755859375
2024-08-27,133.60000610351562
2024-08-28,134.82000732421875
2024-08-29,135.61000061035156
2024-08-30,137.02999877929688
2024-09-03,137.57000732421875
2024-09-04,138.1999969482422
2024-09-05,136.33999633789062
2024-09-06,135.38999938964844
2024-09-09,137.47000122070312
2024-09-10,137.44000244140625
2024-09-11,133.97000122070312
2024-09-12,135.1199951171875
2024-09-13,135.82000732421875
2024-09-16,137.17999267578125
2024-09-17,136.1699981689453
2024-09-18,136.3000030517578
2024-09-19,135.77000427246094
2024-09-20,134.6300048828125
2024-09-23,136.22999572753906
2024-09-24,136.19000244140625
2024-09-25,135.22000122070312
2024-09-26,134.9600067138672
2024-09-27,135.63999938964844
2024-09-30,136.1199951171875
2024-10-01,137.27999877929688
2024-10-02,136.6999969482422
2024-10-03,135.74000549316406
2024-10-04,138.72000122070312
2024-10-07,132.86000061035156
2024-10-08,133.8800048828125
2024-10-09,134.69000244140625
2024-10-10,135.00999450683594
2024-10-11,136.38999938964844
2024-10-14,136.8800048828125
2024-10-15,136.8000030517578
2024-10-16,138.22000122070312
2024-10-17,141.3000030517578
2024-10-18,141.39999389648438
2024-10-21,140.1699981689453
2024-10-22,138.60000610351562
2024-10-23,138.8800048828125
2024-10-24,138.24000549316406
2024-10-25,141.25
2024-10-28,144.49000549316406
2024-10-29,142.0
2024-10-30,143.44000244140625
2024-10-31,140.8300018310547
2024-11-01,140.64999389648438
2024-11-04,138.19000244140625
2024-11-05,140.3699951171875
2024-11-06,149.67999267578125
2024-11-07,147.1199951171875
2024-11-08,148.69000244140625
2024-11-11,151.1699981689453
2024-11-12,151.17999267578125
2024-11-13,150.77999877929688
2024-11-14,149.5500030517578
2024-11-15,151.77999877929688
2024-11-18,152.1300048828125
2024-11-19,150.5800018310547
2024-11-20,151.6199951171875
2024-11-21,154.85000610351562
2024-11-22,156.47000122070312
2024-11-25,159.4199981689453
2024-11-26,159.61000061035156
2024-11-27,160.16000366210938
2024-11-29,159.8300018310547
2024-12-02,157.5800018310547
2024-12-03,156.49000549316406
2024-12-04,156.3000030517578
2024-12-05,157.16000366210938
2024-12-06,156.02999877929688
2024-12-09,153.64999389648438
2024-12-10,149.8300018310547
2024-12-11,151.67999267578125
2024-12-12,152.16000366210938
2024-12-13,152.22000122070312
2024-12-16,152.2899932861328
2024-12-17,147.8000030517578
2024-12-18,143.0
2024-12-19,142.22999572753906
2024-12-20,144.57000732421875
2024-12-23,142.89999389648438
2024-12-24,145.27000427246094
2024-12-26,145.30999755859375
2024-12-27,144.0500030517578
2024-12-30,143.13999938964844
2024-12-31,143.6999969482422
2025-01-02,142.47999572753906
2025-01-03,142.10000610351562
2025-01-06,141.75
2025-01-07,142.30999755859375
2025-01-08,141.7100067138672
2025-01-10,135.5800018310547
2025-01-13,135.9199981689453
2025-01-14,139.49000549316406
2025-01-15,141.24000549316406
2025-01-16,142.91000366210938
2025-01-17,140.66000366210938
2025-01-21,140.1300048828125
2025-01-22,138.00999450683594
2025-01-23,136.07000732421875
2025-01-24,137.24000549316406
2025-01-27,140.88999938964844
2025-01-28,139.4199981689453
2025-01-29,138.27000427246094
2025-01-30,139.0399932861328
2025-01-31,137.0500030517578
2025-02-03,136.92999267578125
2025-02-04,135.6300048828125
2025-02-05,136.77000427246094
2025-02-06,137.91000366210938
2025-02-07,136.9600067138672
2025-02-10,135.6199951171875
2025-02-11,139.42999267578125
2025-02-12,133.6699981689453
2025-02-13,137.19000244140625
2025-02-14,136.97000122070312
2025-02-18,136.61000061035156
2025-02-19,136.42999267578125
2025-02-20,135.77000427246094
2025-02-21,135.13999938964844
2025-02-24,137.1300048828125
2025-02-25,139.94000244140625
2025-02-26,140.17999267578125
2025-02-27,144.5500030517578
2025-02-28,147.80999755859375
2025-03-03,147.47999572753906
2025-03-04,143.25999450683594
2025-03-05,143.17999267578125
2025-03-06,140.77000427246094
2025-03-07,139.9600067138672
2025-03-10,138.4600067138672
2025-03-11,140.1300048828125
2025-03-12,139.9600067138672
2025-03-13,141.99000549316406
2025-03-14,145.38999938964844
2025-03-17,147.22000122070312
2025-03-18,145.8800048828125
2025-03-19,147.67999267578125
2025-03-20,146.22000122070312
2025-03-21,145.6199951171875
2025-03-24,145.6699981689453
2025-03-25,145.8000030517578
2025-03-26,146.49000549316406
2025-03-27,147.5399932861328
2025-03-28,145.5500030517578
2025-03-31,147.72000122070312
2025-04-01,147.4499969482422
2025-04-02,147.58999633789062
2025-04-03,144.6999969482422
2025-04-04,131.69000244140625
2025-04-07,126.5999984741211
2025-04-08,127.05000305175781
2025-04-09,134.6300048828125
2025-04-10,131.60000610351562
2025-04-11,131.08999633789062
2025-04-14,133.30999755859375
2025-04-15,133.3300018310547
2025-04-16,132.11000061035156
2025-04-17,132.24000549316406
2025-04-21,127.72000122070312
2025-04-22,132.9499969482422
2025-04-23,134.0500030517578
2025-04-24,135.36000061035156
2025-04-25,133.69000244140625
2025-04-28,135.8699951171875
2025-04-29,139.85000610351562
2025-04-30,139.2100067138672
2025-05-01,139.83999633789062
2025-05-02,143.5800018310547
2025-05-05,143.88999938964844
2025-05-06,144.9199981689453
2025-05-07,145.1999969482422
2025-05-08,146.6699981689453
2025-05-09,147.8000030517578
2025-05-12,150.0
2025-05-13,148.55999755859375
2025-05-14,146.3000030517578
2025-05-15,149.3000030517578
2025-05-16,150.86000061035156
2025-05-19,150.9499969482422
2025-05-20,150.1699981689453
2025-05-21,146.52000427246094
2025-05-22,145.3000030517578
2025-05-23,145.8300018310547
2025-05-27,149.47000122070312
2025-05-28,147.82000732421875
2025-05-29,149.97000122070312
2025-05-30,150.82000732421875
2025-06-02,151.60000610351562
2025-06-03,151.50999450683594
2025-06-04,149.75999450683594
2025-06-05,149.8699951171875
2025-06-06,151.02999877929688
2025-06-09,148.97000122070312
2025-06-10,147.0500030517578
2025-06-11,146.99000549316406
2025-06-12,148.25
2025-06-13,146.36000061035156
2025-06-16,146.6999969482422
2025-06-17,145.27000427246094
2025-06-18,145.6999969482422
2025-06-20,145.44000244140625
2025-06-23,147.24000549316406
2025-06-24,146.69000244140625
2025-06-25,143.72000122070312
2025-06-26,145.75999450683594
2025-06-27,146.22999572753906
2025-06-30,148.9199981689453
2025-07-01,149.3800048828125
2025-07-02,146.11000061035156
2025-07-03,148.58999633789062
2025-07-07,146.22999572753906
2025-07-08,146.08999633789062
2025-07-09,146.7100067138672
2025-07-10,147.85000610351562
2025-07-11,147.41000366210938
2025-07-14,149.25999450683594
2025-07-15,145.8000030517578
2025-07-16,147.72999572753906
2025-07-17,149.02999877929688
2025-07-18,150.72999572753906
2025-07-21,149.0
2025-07-22,151.0
2025-07-23,150.9199981689453
2025-07-24,147.8699951171875
2025-07-25,149.39999389648438
2025-07-28,147.10000610351562
2025-07-29,152.4199981689453
2025-07-30,149.50999450683594
2025-07-31,147.50999450683594
2025-08-01,146.19000244140625
2025-08-04,149.74000549316406
2025-08-05,150.42999267578125
2025-08-06,154.0500030517578
2025-08-07,151.47000122070312
2025-08-08,150.1300048828125
2025-08-11,149.8800048828125
2025-08-12,151.38999938964844
2025-08-13,154.00999450683594
2025-08-14,154.14999389648438
2025-08-15,151.05999755859375
2025-08-18,149.7899932861328
2025-08-19,152.3800048828125
2025-08-20,153.64999389648438
2025-08-21,152.9600067138672
2025-08-22,155.39999389648438
2025-08-25,153.30999755859375
2025-08-26,153.58999633789062
2025-08-27,154.00999450683594
2025-08-28,153.39999389648438
2025-08-29,153.60000610351562
2025-09-02,152.9499969482422
2025-09-03,153.52999877929688
2025-09-04,155.58999633789062
2025-09-05,153.36000061035156
2025-09-08,153.4600067138672
2025-09-09,153.69000244140625
2025-09-10,152.30999755859375
2025-09-11,156.75999450683594
2025-09-12,156.86000061035156
2025-09-15,155.1300048828125
2025-09-16,153.27000427246094
2025-09-17,154.47999572753906
2025-09-18,155.92999267578125
2025-09-19,156.11000061035156
2025-09-22,154.69000244140625
2025-09-23,154.44000244140625
2025-09-24,154.52000427246094
2025-09-25,154.4199981689453
2025-09-26,156.89999389648438
2025-09-29,156.3699951171875
2025-09-30,158.10000610351562
2025-10-01,159.7899932861328
2025-10-02,160.50999450683594
2025-10-03,163.2899932861328
2025-10-06,165.2100067138672
2025-10-07,165.69000244140625
2025-10-08,165.5500030517578
2025-10-09,161.67999267578125
2025-10-10,158.97000122070312
2025-10-13,157.8800048828125
2025-10-14,158.75
2025-10-15,156.35000610351562
2025-10-16,151.38999938964844
2025-10-17,153.02000427246094
2025-10-20,154.89999389648438
2025-10-21,156.2899932861328
2025-10-22,155.47000122070312
2025-10-23,155.72000122070312
2025-10-24,156.6699981689453
2025-10-27,157.63999938964844
2025-10-28,151.75
2025-10-29,151.8300018310547
2025-10-30,154.36000061035156
2025-10-31,154.58999633789062
2025-11-03,153.66000366210938
2025-11-04,157.38999938964844
2025-11-05,160.0399932861328
2025-11-06,161.3800048828125
2025-11-07,164.63999938964844
2025-11-10,166.39999389648438
2025-11-11,166.1300048828125
2025-11-12,166.88999938964844
2025-11-13,166.00999450683594
2025-11-14,163.89999389648438
2025-11-17,161.44000244140625
2025-11-18,162.3699951171875
2025-11-19,161.64999389648438
2025-11-20,163.66000366210938
2025-11-21,166.02000427246094
2025-11-24,166.7100067138672
2025-11-25,168.3800048828125
2025-11-26,168.47999572753906
2025-11-28,167.58999633789062
2025-12-01,166.02999877929688
2025-12-02,163.77000427246094
2025-12-03,162.8300018310547
2025-12-04,163.00999450683594
2025-12-05,162.3000030517578
2025-12-08,161.3000030517578
2025-12-09,161.49000549316406
2025-12-10,162.6199951171875
2025-12-11,165.02000427246094
2025-12-12,165.86000061035156
2025-12-15,167.07000732421875
2025-12-16,165.4199981689453
2025-12-17,167.11000061035156
2025-12-18,167.91000366210938
2025-12-19,167.2899932861328
2025-12-22,166.9600067138672
2025-12-23,165.77999877929688
2025-12-24,165.8699951171875
2025-12-26,164.7899932861328
2025-12-29,164.99000549316406
2025-12-30,164.9499969482422
