Date,EMN
2022-12-30,81.44000244140625
2023-01-03,82.12999725341797
2023-01-04,86.0199966430664
2023-01-05,85.69000244140625
2023-01-06,88.70999908447266
2023-01-09,88.55999755859375
2023-01-10,89.62999725341797
2023-01-11,91.48999786376953
2023-01-12,91.26000213623047
2023-01-13,91.37999725341797
2023-01-17,89.44999694824219
2023-01-18,88.2699966430664
2023-01-19,87.0199966430664
2023-01-20,89.81999969482422
2023-01-23,90.87000274658203
2023-01-24,90.61000061035156
2023-01-25,90.80000305175781
2023-01-26,91.75
2023-01-27,86.81999969482422
2023-01-30,86.33999633789062
2023-01-31,88.16999816894531
2023-02-01,89.66999816894531
2023-02-02,91.4800033569336
2023-02-03,90.19999694824219
2023-02-06,89.98999786376953
2023-02-07,90.77999877929688
2023-02-08,89.44999694824219
2023-02-09,86.9800033569336
2023-02-10,86.91000366210938
2023-02-13,88.51000213623047
2023-02-14,88.36000061035156
2023-02-15,89.08999633789062
2023-02-16,86.91000366210938
2023-02-17,87.05000305175781
2023-02-21,82.47000122070312
2023-02-22,83.38999938964844
2023-02-23,83.91000366210938
2023-02-24,83.83999633789062
2023-02-27,84.8499984741211
2023-02-28,85.19999694824219
2023-03-01,86.37000274658203
2023-03-02,86.91000366210938
2023-03-03,87.26000213623047
2023-03-06,84.02999877929688
2023-03-07,82.41999816894531
2023-03-08,84.48999786376953
2023-03-09,82.5999984741211
2023-03-10,80.75
2023-03-13,79.69000244140625
2023-03-14,82.87999725341797
2023-03-15,80.16999816894531
2023-03-16,81.95999908447266
2023-03-17,79.22000122070312
2023-03-20,81.12999725341797
2023-03-21,81.58999633789062
2023-03-22,79.5199966430664
2023-03-23,78.7300033569336
2023-03-24,79.58000183105469
2023-03-27,80.62999725341797
2023-03-28,81.73999786376953
2023-03-29,82.58000183105469
2023-03-30,82.83999633789062
2023-03-31,84.33999633789062
2023-04-03,84.41000366210938
2023-04-04,82.0999984741211
2023-04-05,81.9000015258789
2023-04-06,80.93000030517578
2023-04-10,81.93000030517578
2023-04-11,82.41000366210938
2023-04-12,83.01000213623047
2023-04-13,83.37999725341797
2023-04-14,82.81999969482422
2023-04-17,83.31999969482422
2023-04-18,82.5
2023-04-19,82.5999984741211
2023-04-20,81.79000091552734
2023-04-21,81.33000183105469
2023-04-24,82.22000122070312
2023-04-25,79.86000061035156
2023-04-26,80.0199966430664
2023-04-27,80.55999755859375
2023-04-28,84.2699966430664
2023-05-01,82.5
2023-05-02,80.41000366210938
2023-05-03,79.58000183105469
2023-05-04,78.83999633789062
2023-05-05,80.94999694824219
2023-05-08,80.75
2023-05-09,80.12999725341797
2023-05-10,79.3499984741211
2023-05-11,78.80999755859375
2023-05-12,78.69999694824219
2023-05-15,80.16000366210938
2023-05-16,78.80999755859375
2023-05-17,81.0
2023-05-18,83.37999725341797
2023-05-19,82.44999694824219
2023-05-22,82.8499984741211
2023-05-23,82.47000122070312
2023-05-24,81.23999786376953
2023-05-25,80.63999938964844
2023-05-26,81.30999755859375
2023-05-30,79.83999633789062
2023-05-31,77.08999633789062
2023-06-01,77.75
2023-06-02,82.56999969482422
2023-06-05,82.22000122070312
2023-06-06,82.47000122070312
2023-06-07,83.75
2023-06-08,80.41999816894531
2023-06-09,80.4800033569336
2023-06-12,80.70999908447266
2023-06-13,82.44000244140625
2023-06-14,81.97000122070312
2023-06-15,83.0
2023-06-16,82.66999816894531
2023-06-20,80.26000213623047
2023-06-21,79.41000366210938
2023-06-22,78.41999816894531
2023-06-23,78.55000305175781
2023-06-26,80.69000244140625
2023-06-27,81.70999908447266
2023-06-28,82.4800033569336
2023-06-29,82.91000366210938
2023-06-30,83.72000122070312
2023-07-03,85.76000213623047
2023-07-05,82.80000305175781
2023-07-06,82.23999786376953
2023-07-07,84.95999908447266
2023-07-10,84.02999877929688
2023-07-11,84.76000213623047
2023-07-12,88.3499984741211
2023-07-13,88.37999725341797
2023-07-14,86.91999816894531
2023-07-17,86.51000213623047
2023-07-18,87.98999786376953
2023-07-19,88.3499984741211
2023-07-20,87.58000183105469
2023-07-21,87.2300033569336
2023-07-24,86.5
2023-07-25,88.58999633789062
2023-07-26,88.0199966430664
2023-07-27,87.61000061035156
2023-07-28,86.41000366210938
2023-07-31,85.58000183105469
2023-08-01,85.75
2023-08-02,84.66000366210938
2023-08-03,83.37000274658203
2023-08-04,84.43000030517578
2023-08-07,84.91999816894531
2023-08-08,84.16000366210938
2023-08-09,84.37000274658203
2023-08-10,85.66000366210938
2023-08-11,84.37999725341797
2023-08-14,84.16999816894531
2023-08-15,82.02999877929688
2023-08-16,81.29000091552734
2023-08-17,83.18000030517578
2023-08-18,83.62999725341797
2023-08-21,83.37999725341797
2023-08-22,82.08000183105469
2023-08-23,82.05999755859375
2023-08-24,81.8499984741211
2023-08-25,81.93000030517578
2023-08-28,83.52999877929688
2023-08-29,84.5
2023-08-30,85.19000244140625
2023-08-31,85.01000213623047
2023-09-01,85.95999908447266
2023-09-05,81.86000061035156
2023-09-06,82.70999908447266
2023-09-07,80.2699966430664
2023-09-08,79.52999877929688
2023-09-11,79.5999984741211
2023-09-12,79.31999969482422
2023-09-13,77.97000122070312
2023-09-14,79.62999725341797
2023-09-15,79.0
2023-09-18,78.44999694824219
2023-09-19,78.70999908447266
2023-09-20,78.41999816894531
2023-09-21,76.66999816894531
2023-09-22,75.7699966430664
2023-09-25,76.27999877929688
2023-09-26,74.75
2023-09-27,74.63999938964844
2023-09-28,76.88999938964844
2023-09-29,76.72000122070312
2023-10-02,75.4800033569336
2023-10-03,75.19000244140625
2023-10-04,75.80999755859375
2023-10-05,73.61000061035156
2023-10-06,73.91999816894531
2023-10-09,72.70999908447266
2023-10-10,74.16999816894531
2023-10-11,74.2300033569336
2023-10-12,73.12999725341797
2023-10-13,72.6500015258789
2023-10-16,73.4000015258789
2023-10-17,74.43000030517578
2023-10-18,72.69000244140625
2023-10-19,71.52999877929688
2023-10-20,71.29000091552734
2023-10-23,69.7300033569336
2023-10-24,70.68000030517578
2023-10-25,69.02999877929688
2023-10-26,70.0999984741211
2023-10-27,72.58000183105469
2023-10-30,75.19000244140625
2023-10-31,74.7300033569336
2023-11-01,74.47000122070312
2023-11-02,75.16999816894531
2023-11-03,77.02999877929688
2023-11-06,76.2699966430664
2023-11-07,75.80000305175781
2023-11-08,76.12999725341797
2023-11-09,76.16999816894531
2023-11-10,77.12999725341797
2023-11-13,76.83999633789062
2023-11-14,79.7699966430664
2023-11-15,81.12000274658203
2023-11-16,81.80000305175781
2023-11-17,81.5199966430664
2023-11-20,81.93000030517578
2023-11-21,81.36000061035156
2023-11-22,81.43000030517578
2023-11-24,81.88999938964844
2023-11-27,81.97000122070312
2023-11-28,82.36000061035156
2023-11-29,83.19000244140625
2023-11-30,83.83000183105469
2023-12-01,85.45999908447266
2023-12-04,84.87999725341797
2023-12-05,83.56999969482422
2023-12-06,83.62000274658203
2023-12-07,85.06999969482422
2023-12-08,84.8499984741211
2023-12-11,85.5199966430664
2023-12-12,84.72000122070312
2023-12-13,87.16999816894531
2023-12-14,89.68000030517578
2023-12-15,88.47000122070312
2023-12-18,87.83000183105469
2023-12-19,88.81999969482422
2023-12-20,88.0
2023-12-21,89.12999725341797
2023-12-22,89.7300033569336
2023-12-26,90.30999755859375
2023-12-27,90.72000122070312
2023-12-28,90.47000122070312
2023-12-29,89.81999969482422
2024-01-02,89.37999725341797
2024-01-03,88.01000213623047
2024-01-04,88.30999755859375
2024-01-05,89.19000244140625
2024-01-08,88.86000061035156
2024-01-09,87.80000305175781
2024-01-10,87.75
2024-01-11,87.06999969482422
2024-01-12,86.93000030517578
2024-01-16,86.29000091552734
2024-01-17,85.70999908447266
2024-01-18,86.98999786376953
2024-01-19,86.75
2024-01-22,87.38999938964844
2024-01-23,86.66000366210938
2024-01-24,83.80000305175781
2024-01-25,84.62000274658203
2024-01-26,84.91999816894531
2024-01-29,84.02999877929688
2024-01-30,85.08999633789062
2024-01-31,83.55000305175781
2024-02-01,84.86000061035156
2024-02-02,82.5999984741211
2024-02-05,82.52999877929688
2024-02-06,82.61000061035156
2024-02-07,82.97000122070312
2024-02-08,82.98999786376953
2024-02-09,82.33999633789062
2024-02-12,83.81999969482422
2024-02-13,82.12000274658203
2024-02-14,82.12000274658203
2024-02-15,85.25
2024-02-16,85.19000244140625
2024-02-20,84.51000213623047
2024-02-21,85.70999908447266
2024-02-22,86.41000366210938
2024-02-23,86.61000061035156
2024-02-26,86.54000091552734
2024-02-27,86.1500015258789
2024-02-28,86.48999786376953
2024-02-29,87.73999786376953
2024-03-01,87.08999633789062
2024-03-04,88.20999908447266
2024-03-05,87.30000305175781
2024-03-06,87.08999633789062
2024-03-07,89.19999694824219
2024-03-08,89.81999969482422
2024-03-11,91.66999816894531
2024-03-12,92.04000091552734
2024-03-13,93.0199966430664
2024-03-14,91.20999908447266
2024-03-15,92.30000305175781
2024-03-18,92.30000305175781
2024-03-19,93.06999969482422
2024-03-20,93.66999816894531
2024-03-21,95.47000122070312
2024-03-22,95.2699966430664
2024-03-25,99.26000213623047
2024-03-26,98.31999969482422
2024-03-27,99.58000183105469
2024-03-28,100.22000122070312
2024-04-01,100.30000305175781
2024-04-02,100.43000030517578
2024-04-03,102.0199966430664
2024-04-04,99.66999816894531
2024-04-05,99.83000183105469
2024-04-08,100.52999877929688
2024-04-09,101.94999694824219
2024-04-10,100.6500015258789
2024-04-11,100.0199966430664
2024-04-12,97.9800033569336
2024-04-15,97.31999969482422
2024-04-16,96.4000015258789
2024-04-17,95.97000122070312
2024-04-18,96.0199966430664
2024-04-19,96.41999816894531
2024-04-22,97.05999755859375
2024-04-23,96.80000305175781
2024-04-24,96.36000061035156
2024-04-25,96.12999725341797
2024-04-26,95.55999755859375
2024-04-29,97.33999633789062
2024-04-30,94.44000244140625
2024-05-01,94.76000213623047
2024-05-02,95.91999816894531
2024-05-03,97.5
2024-05-06,98.75
2024-05-07,100.62999725341797
2024-05-08,100.76000213623047
2024-05-09,101.08999633789062
2024-05-10,101.02999877929688
2024-05-13,101.0199966430664
2024-05-14,100.7300033569336
2024-05-15,100.80999755859375
2024-05-16,100.06999969482422
2024-05-17,100.37999725341797
2024-05-20,100.61000061035156
2024-05-21,99.94999694824219
2024-05-22,99.41999816894531
2024-05-23,99.05000305175781
2024-05-24,100.2300033569336
2024-05-28,100.7300033569336
2024-05-29,98.44999694824219
2024-05-30,100.81999969482422
2024-05-31,101.33000183105469
2024-06-03,98.58999633789062
2024-06-04,97.5
2024-06-05,98.43000030517578
2024-06-06,101.01000213623047
2024-06-07,103.30000305175781
2024-06-10,103.19999694824219
2024-06-11,103.5
2024-06-12,103.88999938964844
2024-06-13,102.56999969482422
2024-06-14,99.51000213623047
2024-06-17,99.26000213623047
2024-06-18,99.0
2024-06-20,98.08000183105469
2024-06-21,98.61000061035156
2024-06-24,100.6500015258789
2024-06-25,97.94999694824219
2024-06-26,98.19999694824219
2024-06-27,97.18000030517578
2024-06-28,97.97000122070312
2024-07-01,95.16999816894531
2024-07-02,95.3499984741211
2024-07-03,95.87000274658203
2024-07-05,94.5
2024-07-08,95.75
2024-07-09,94.66000366210938
2024-07-10,96.0999984741211
2024-07-11,98.33000183105469
2024-07-12,98.63999938964844
2024-07-15,97.63999938964844
2024-07-16,100.18000030517578
2024-07-17,100.43000030517578
2024-07-18,99.47000122070312
2024-07-19,97.1500015258789
2024-07-22,97.30999755859375
2024-07-23,97.44000244140625
2024-07-24,96.37999725341797
2024-07-25,97.13999938964844
2024-07-26,100.7300033569336
2024-07-29,101.25
2024-07-30,103.2699966430664
2024-07-31,103.33000183105469
2024-08-01,101.69999694824219
2024-08-02,97.48999786376953
2024-08-05,94.19000244140625
2024-08-06,95.44000244140625
2024-08-07,93.81999969482422
2024-08-08,95.45999908447266
2024-08-09,95.05999755859375
2024-08-12,94.56999969482422
2024-08-13,95.62999725341797
2024-08-14,95.61000061035156
2024-08-15,98.4000015258789
2024-08-16,97.75
2024-08-19,97.5999984741211
2024-08-20,97.31999969482422
2024-08-21,99.02999877929688
2024-08-22,98.7300033569336
2024-08-23,100.80000305175781
2024-08-26,101.02999877929688
2024-08-27,100.62000274658203
2024-08-28,100.05999755859375
2024-08-29,101.0
2024-08-30,102.37000274658203
2024-09-03,100.29000091552734
2024-09-04,99.23999786376953
2024-09-05,98.01000213623047
2024-09-06,97.16999816894531
2024-09-09,98.01000213623047
2024-09-10,98.19000244140625
2024-09-11,98.93000030517578
2024-09-12,99.62000274658203
2024-09-13,103.0999984741211
2024-09-16,105.37999725341797
2024-09-17,105.93000030517578
2024-09-18,106.37999725341797
2024-09-19,108.26000213623047
2024-09-20,106.62999725341797
2024-09-23,108.01000213623047
2024-09-24,110.58000183105469
2024-09-25,110.33000183105469
2024-09-26,113.7699966430664
2024-09-27,112.37999725341797
2024-09-30,111.94999694824219
2024-10-01,110.62999725341797
2024-10-02,110.1500015258789
2024-10-03,107.93000030517578
2024-10-04,109.0
2024-10-07,109.2699966430664
2024-10-08,108.2699966430664
2024-10-09,109.72000122070312
2024-10-10,110.11000061035156
2024-10-11,110.56999969482422
2024-10-14,110.41000366210938
2024-10-15,110.31999969482422
2024-10-16,108.72000122070312
2024-10-17,109.44999694824219
2024-10-18,108.83999633789062
2024-10-21,107.81999969482422
2024-10-22,107.05999755859375
2024-10-23,106.9800033569336
2024-10-24,106.72000122070312
2024-10-25,105.43000030517578
2024-10-28,106.69999694824219
2024-10-29,104.83999633789062
2024-10-30,104.98999786376953
2024-10-31,105.08999633789062
2024-11-01,101.08000183105469
2024-11-04,100.05000305175781
2024-11-05,100.87999725341797
2024-11-06,103.68000030517578
2024-11-07,103.54000091552734
2024-11-08,101.47000122070312
2024-11-11,102.37000274658203
2024-11-12,100.48999786376953
2024-11-13,100.7699966430664
2024-11-14,100.75
2024-11-15,101.61000061035156
2024-11-18,104.01000213623047
2024-11-19,101.33000183105469
2024-11-20,101.37000274658203
2024-11-21,103.5999984741211
2024-11-22,105.58999633789062
2024-11-25,105.83999633789062
2024-11-26,104.97000122070312
2024-11-27,104.2300033569336
2024-11-29,104.72000122070312
2024-12-02,104.2699966430664
2024-12-03,102.94000244140625
2024-12-04,101.94000244140625
2024-12-05,101.51000213623047
2024-12-06,101.06999969482422
2024-12-09,100.08000183105469
2024-12-10,99.31999969482422
2024-12-11,99.33000183105469
2024-12-12,99.73999786376953
2024-12-13,98.5
2024-12-16,96.45999908447266
2024-12-17,95.3499984741211
2024-12-18,90.94999694824219
2024-12-19,90.02999877929688
2024-12-20,91.76000213623047
2024-12-23,91.20999908447266
2024-12-24,91.56999969482422
2024-12-26,91.51000213623047
2024-12-27,91.73999786376953
2024-12-30,90.80999755859375
2024-12-31,91.31999969482422
2025-01-02,88.5199966430664
2025-01-03,88.66999816894531
2025-01-06,88.6500015258789
2025-01-07,88.4800033569336
2025-01-08,88.18000030517578
2025-01-10,87.23999786376953
2025-01-13,89.12000274658203
2025-01-14,91.97000122070312
2025-01-15,92.0
2025-01-16,91.73999786376953
2025-01-17,93.20999908447266
2025-01-21,94.37999725341797
2025-01-22,92.18000030517578
2025-01-23,93.12999725341797
2025-01-24,92.12999725341797
2025-01-27,93.41000366210938
2025-01-28,92.66999816894531
2025-01-29,92.69999694824219
2025-01-30,92.66999816894531
2025-01-31,99.6500015258789
2025-02-03,100.79000091552734
2025-02-04,101.79000091552734
2025-02-05,101.79000091552734
2025-02-06,101.26000213623047
2025-02-07,99.22000122070312
2025-02-10,99.05999755859375
2025-02-11,100.75
2025-02-12,101.27999877929688
2025-02-13,101.58000183105469
2025-02-14,101.01000213623047
2025-02-18,103.47000122070312
2025-02-19,101.26000213623047
2025-02-20,100.55999755859375
2025-02-21,98.72000122070312
2025-02-24,98.2300033569336
2025-02-25,98.93000030517578
2025-02-26,98.19000244140625
2025-02-27,96.9000015258789
2025-02-28,97.8499984741211
2025-03-03,94.45999908447266
2025-03-04,93.11000061035156
2025-03-05,97.7300033569336
2025-03-06,96.94000244140625
2025-03-07,98.79000091552734
2025-03-10,97.05000305175781
2025-03-11,94.52999877929688
2025-03-12,92.41000366210938
2025-03-13,90.54000091552734
2025-03-14,91.08000183105469
2025-03-17,91.16000366210938
2025-03-18,91.2699966430664
2025-03-19,91.37999725341797
2025-03-20,89.87999725341797
2025-03-21,88.69000244140625
2025-03-24,90.08999633789062
2025-03-25,89.33999633789062
2025-03-26,89.55000305175781
2025-03-27,88.91999816894531
2025-03-28,87.05000305175781
2025-03-31,88.11000061035156
2025-04-01,88.08000183105469
2025-04-02,88.29000091552734
2025-04-03,79.9800033569336
2025-04-04,75.52999877929688
2025-04-07,73.6500015258789
2025-04-08,72.69999694824219
2025-04-09,81.4800033569336
2025-04-10,76.04000091552734
2025-04-11,78.3499984741211
2025-04-14,79.37000274658203
2025-04-15,77.68000030517578
2025-04-16,76.79000091552734
2025-04-17,76.76000213623047
2025-04-21,76.94000244140625
2025-04-22,79.29000091552734
2025-04-23,78.83999633789062
2025-04-24,80.81999969482422
2025-04-25,75.83999633789062
2025-04-28,75.70999908447266
2025-04-29,76.23999786376953
2025-04-30,77.0
2025-05-01,76.22000122070312
2025-05-02,77.91999816894531
2025-05-05,76.22000122070312
2025-05-06,76.08999633789062
2025-05-07,75.2699966430664
2025-05-08,77.44999694824219
2025-05-09,77.5
2025-05-12,82.7699966430664
2025-05-13,82.38999938964844
2025-05-14,80.80999755859375
2025-05-15,81.25
2025-05-16,82.58000183105469
2025-05-19,82.16000366210938
2025-05-20,82.3499984741211
2025-05-21,81.4800033569336
2025-05-22,81.36000061035156
2025-05-23,80.54000091552734
2025-05-27,82.47000122070312
2025-05-28,80.97000122070312
2025-05-29,81.5
2025-05-30,78.37000274658203
2025-06-02,78.61000061035156
2025-06-03,80.45999908447266
2025-06-04,80.83000183105469
2025-06-05,78.33999633789062
2025-06-06,78.83000183105469
2025-06-09,79.94999694824219
2025-06-10,81.2699966430664
2025-06-11,80.04000091552734
2025-06-12,78.94999694824219
2025-06-13,76.19000244140625
2025-06-16,77.04000091552734
2025-06-17,75.16999816894531
2025-06-18,74.70999908447266
2025-06-20,74.25
2025-06-23,75.01000213623047
2025-06-24,76.45999908447266
2025-06-25,75.87000274658203
2025-06-26,76.1500015258789
2025-06-27,76.20999908447266
