Date,EXC
2022-12-01,41.529998779296875
2022-12-02,41.45000076293945
2022-12-05,41.75
2022-12-06,42.869998931884766
2022-12-07,42.310001373291016
2022-12-08,41.77000045776367
2022-12-09,41.41999816894531
2022-12-12,42.5
2022-12-13,42.540000915527344
2022-12-14,42.81999969482422
2022-12-15,42.380001068115234
2022-12-16,41.93000030517578
2022-12-19,41.77000045776367
2022-12-20,42.060001373291016
2022-12-21,42.630001068115234
2022-12-22,42.52000045776367
2022-12-23,43.040000915527344
2022-12-27,43.150001525878906
2022-12-28,42.939998626708984
2022-12-29,43.130001068115234
2022-12-30,43.22999954223633
2023-01-03,43.15999984741211
2023-01-04,43.72999954223633
2023-01-05,42.779998779296875
2023-01-06,43.66999816894531
2023-01-09,44.150001525878906
2023-01-10,43.689998626708984
2023-01-11,44.13999938964844
2023-01-12,43.380001068115234
2023-01-13,43.380001068115234
2023-01-17,43.15999984741211
2023-01-18,42.22999954223633
2023-01-19,42.040000915527344
2023-01-20,42.34000015258789
2023-01-23,41.81999969482422
2023-01-24,41.5099983215332
2023-01-25,41.41999816894531
2023-01-26,41.599998474121094
2023-01-27,41.689998626708984
2023-01-30,41.75
2023-01-31,42.189998626708984
2023-02-01,42.29999923706055
2023-02-02,41.88999938964844
2023-02-03,40.900001525878906
2023-02-06,40.959999084472656
2023-02-07,40.81999969482422
2023-02-08,40.2400016784668
2023-02-09,39.9900016784668
2023-02-10,40.709999084472656
2023-02-13,41.189998626708984
2023-02-14,42.029998779296875
2023-02-15,42.66999816894531
2023-02-16,42.4900016784668
2023-02-17,43.04999923706055
2023-02-21,42.22999954223633
2023-02-22,41.84000015258789
2023-02-23,41.84000015258789
2023-02-24,41.31999969482422
2023-02-27,41.43000030517578
2023-02-28,40.38999938964844
2023-03-01,39.75
2023-03-02,40.380001068115234
2023-03-03,41.380001068115234
2023-03-06,41.4900016784668
2023-03-07,41.0
2023-03-08,41.25
2023-03-09,40.59000015258789
2023-03-10,40.18000030517578
2023-03-13,41.38999938964844
2023-03-14,41.34000015258789
2023-03-15,41.84000015258789
2023-03-16,42.150001525878906
2023-03-17,42.13999938964844
2023-03-20,41.81999969482422
2023-03-21,40.68000030517578
2023-03-22,39.68000030517578
2023-03-23,39.20000076293945
2023-03-24,40.2400016784668
2023-03-27,40.52000045776367
2023-03-28,40.81999969482422
2023-03-29,41.150001525878906
2023-03-30,41.45000076293945
2023-03-31,41.88999938964844
2023-04-03,41.810001373291016
2023-04-04,41.86000061035156
2023-04-05,42.93000030517578
2023-04-06,43.060001373291016
2023-04-10,43.2599983215332
2023-04-11,43.2599983215332
2023-04-12,43.08000183105469
2023-04-13,42.88999938964844
2023-04-14,42.130001068115234
2023-04-17,42.66999816894531
2023-04-18,42.849998474121094
2023-04-19,43.040000915527344
2023-04-20,43.0
2023-04-21,43.220001220703125
2023-04-24,43.45000076293945
2023-04-25,43.61000061035156
2023-04-26,42.790000915527344
2023-04-27,42.779998779296875
2023-04-28,42.439998626708984
2023-05-01,43.18000030517578
2023-05-02,42.56999969482422
2023-05-03,42.33000183105469
2023-05-04,42.560001373291016
2023-05-05,42.849998474121094
2023-05-08,42.77000045776367
2023-05-09,42.619998931884766
2023-05-10,42.91999816894531
2023-05-11,42.47999954223633
2023-05-12,41.75
2023-05-15,40.7599983215332
2023-05-16,39.369998931884766
2023-05-17,39.2599983215332
2023-05-18,39.38999938964844
2023-05-19,39.869998931884766
2023-05-22,40.119998931884766
2023-05-23,40.439998626708984
2023-05-24,40.150001525878906
2023-05-25,39.5099983215332
2023-05-26,39.38999938964844
2023-05-30,39.34000015258789
2023-05-31,39.650001525878906
2023-06-01,39.47999954223633
2023-06-02,39.689998626708984
2023-06-05,39.97999954223633
2023-06-06,39.75
2023-06-07,40.34000015258789
2023-06-08,40.130001068115234
2023-06-09,40.08000183105469
2023-06-12,39.90999984741211
2023-06-13,39.79999923706055
2023-06-14,40.119998931884766
2023-06-15,40.81999969482422
2023-06-16,41.209999084472656
2023-06-20,40.7400016784668
2023-06-21,40.90999984741211
2023-06-22,40.540000915527344
2023-06-23,39.869998931884766
2023-06-26,40.56999969482422
2023-06-27,40.81999969482422
2023-06-28,40.09000015258789
2023-06-29,40.11000061035156
2023-06-30,40.7400016784668
2023-07-03,41.04999923706055
2023-07-05,41.47999954223633
2023-07-06,41.060001373291016
2023-07-07,40.959999084472656
2023-07-10,40.97999954223633
2023-07-11,41.709999084472656
2023-07-12,42.04999923706055
2023-07-13,42.18000030517578
2023-07-14,42.02000045776367
2023-07-17,41.779998779296875
2023-07-18,41.279998779296875
2023-07-19,41.5099983215332
2023-07-20,42.0099983215332
2023-07-21,42.54999923706055
2023-07-24,42.83000183105469
2023-07-25,43.02000045776367
2023-07-26,43.20000076293945
2023-07-27,41.959999084472656
2023-07-28,41.70000076293945
2023-07-31,41.86000061035156
2023-08-01,41.470001220703125
2023-08-02,41.5
2023-08-03,40.5
2023-08-04,39.91999816894531
2023-08-07,39.970001220703125
2023-08-08,40.08000183105469
2023-08-09,40.25
2023-08-10,40.189998626708984
2023-08-11,40.5099983215332
2023-08-14,40.08000183105469
2023-08-15,39.59000015258789
2023-08-16,39.810001373291016
2023-08-17,39.959999084472656
2023-08-18,40.0099983215332
2023-08-21,39.7400016784668
2023-08-22,40.0
2023-08-23,40.25
2023-08-24,40.08000183105469
2023-08-25,40.29999923706055
2023-08-28,40.25
2023-08-29,40.5
2023-08-30,40.41999816894531
2023-08-31,40.119998931884766
2023-09-01,39.9900016784668
2023-09-05,39.5099983215332
2023-09-06,39.86000061035156
2023-09-07,40.56999969482422
2023-09-08,40.58000183105469
2023-09-11,40.58000183105469
2023-09-12,40.560001373291016
2023-09-13,41.130001068115234
2023-09-14,41.84000015258789
2023-09-15,41.650001525878906
2023-09-18,41.4900016784668
2023-09-19,41.06999969482422
2023-09-20,40.83000183105469
2023-09-21,40.459999084472656
2023-09-22,40.209999084472656
2023-09-25,40.29999923706055
2023-09-26,39.150001525878906
2023-09-27,38.79999923706055
2023-09-28,37.880001068115234
2023-09-29,37.790000915527344
2023-10-02,36.61000061035156
2023-10-03,37.04999923706055
2023-10-04,37.40999984741211
2023-10-05,37.40999984741211
2023-10-06,38.08000183105469
2023-10-09,38.70000076293945
2023-10-10,39.279998779296875
2023-10-11,40.040000915527344
2023-10-12,39.83000183105469
2023-10-13,39.95000076293945
2023-10-16,40.16999816894531
2023-10-17,40.060001373291016
2023-10-18,39.90999984741211
2023-10-19,39.77000045776367
2023-10-20,39.29999923706055
2023-10-23,38.400001525878906
2023-10-24,38.86000061035156
2023-10-25,39.0
2023-10-26,39.150001525878906
2023-10-27,38.43000030517578
2023-10-30,38.45000076293945
2023-10-31,38.939998626708984
2023-11-01,39.529998779296875
2023-11-02,40.70000076293945
2023-11-03,40.560001373291016
2023-11-06,40.02000045776367
2023-11-07,39.7400016784668
2023-11-08,39.58000183105469
2023-11-09,39.25
2023-11-10,39.43000030517578
2023-11-13,38.79999923706055
2023-11-14,39.59000015258789
2023-11-15,39.66999816894531
2023-11-16,39.47999954223633
2023-11-17,38.95000076293945
2023-11-20,39.08000183105469
2023-11-21,38.880001068115234
2023-11-22,38.86000061035156
2023-11-24,39.189998626708984
2023-11-27,39.13999938964844
2023-11-28,39.15999984741211
2023-11-29,38.38999938964844
2023-11-30,38.5099983215332
2023-12-01,38.9900016784668
2023-12-04,38.72999954223633
2023-12-05,38.5
2023-12-06,39.40999984741211
2023-12-07,39.34000015258789
2023-12-08,39.209999084472656
2023-12-11,39.52000045776367
2023-12-12,39.439998626708984
2023-12-13,41.0
2023-12-14,37.900001525878906
2023-12-15,35.4900016784668
2023-12-18,34.45000076293945
2023-12-19,35.40999984741211
2023-12-20,34.810001373291016
2023-12-21,35.06999969482422
2023-12-22,35.2599983215332
2023-12-26,35.529998779296875
2023-12-27,35.40999984741211
2023-12-28,35.849998474121094
2023-12-29,35.900001525878906
2024-01-02,36.470001220703125
2024-01-03,36.18000030517578
2024-01-04,36.02000045776367
2024-01-05,36.310001373291016
2024-01-08,36.689998626708984
2024-01-09,36.439998626708984
2024-01-10,36.63999938964844
2024-01-11,36.209999084472656
2024-01-12,36.06999969482422
2024-01-16,35.70000076293945
2024-01-17,35.59000015258789
2024-01-18,35.29999923706055
2024-01-19,35.040000915527344
2024-01-22,34.86000061035156
2024-01-23,34.75
2024-01-24,34.08000183105469
2024-01-25,34.900001525878906
2024-01-26,35.0099983215332
2024-01-29,35.290000915527344
2024-01-30,35.04999923706055
2024-01-31,34.810001373291016
2024-02-01,35.02000045776367
2024-02-02,34.349998474121094
2024-02-05,33.619998931884766
2024-02-06,33.90999984741211
2024-02-07,34.099998474121094
2024-02-08,33.75
2024-02-09,33.84000015258789
2024-02-12,34.380001068115234
2024-02-13,34.189998626708984
2024-02-14,34.119998931884766
2024-02-15,34.86000061035156
2024-02-16,34.90999984741211
2024-02-20,34.72999954223633
2024-02-21,36.209999084472656
2024-02-22,36.029998779296875
2024-02-23,36.130001068115234
2024-02-26,35.630001068115234
2024-02-27,36.209999084472656
2024-02-28,35.79999923706055
2024-02-29,35.84000015258789
2024-03-01,35.4900016784668
2024-03-04,36.20000076293945
2024-03-05,36.27000045776367
2024-03-06,36.66999816894531
2024-03-07,36.83000183105469
2024-03-08,36.959999084472656
2024-03-11,37.189998626708984
2024-03-12,37.0099983215332
2024-03-13,36.9900016784668
2024-03-14,36.56999969482422
2024-03-15,36.47999954223633
2024-03-18,36.599998474121094
2024-03-19,36.810001373291016
2024-03-20,36.560001373291016
2024-03-21,37.029998779296875
2024-03-22,36.70000076293945
2024-03-25,36.849998474121094
2024-03-26,36.560001373291016
2024-03-27,37.310001373291016
2024-03-28,37.56999969482422
2024-04-01,37.22999954223633
2024-04-02,37.58000183105469
2024-04-03,37.209999084472656
2024-04-04,37.220001220703125
2024-04-05,37.34000015258789
2024-04-08,37.779998779296875
2024-04-09,37.869998931884766
2024-04-10,36.90999984741211
2024-04-11,36.79999923706055
2024-04-12,36.47999954223633
2024-04-15,36.27000045776367
2024-04-16,35.75
2024-04-17,36.41999816894531
2024-04-18,36.68000030517578
2024-04-19,37.54999923706055
2024-04-22,37.66999816894531
2024-04-23,37.560001373291016
2024-04-24,37.77000045776367
2024-04-25,37.65999984741211
2024-04-26,37.31999969482422
2024-04-29,37.720001220703125
2024-04-30,37.58000183105469
2024-05-01,37.84000015258789
2024-05-02,37.88999938964844
2024-05-03,37.40999984741211
2024-05-06,37.54999923706055
2024-05-07,37.90999984741211
2024-05-08,37.81999969482422
2024-05-09,38.33000183105469
2024-05-10,37.66999816894531
2024-05-13,38.130001068115234
2024-05-14,38.400001525878906
2024-05-15,38.72999954223633
2024-05-16,38.619998931884766
2024-05-17,38.58000183105469
2024-05-20,38.459999084472656
2024-05-21,38.52000045776367
2024-05-22,37.900001525878906
2024-05-23,37.029998779296875
2024-05-24,36.689998626708984
2024-05-28,36.779998779296875
2024-05-29,36.18000030517578
2024-05-30,36.72999954223633
2024-05-31,37.54999923706055
2024-06-03,37.20000076293945
2024-06-04,37.36000061035156
2024-06-05,36.790000915527344
2024-06-06,36.52000045776367
2024-06-07,36.16999816894531
2024-06-10,36.209999084472656
2024-06-11,36.209999084472656
2024-06-12,34.75
2024-06-13,35.40999984741211
2024-06-14,35.540000915527344
2024-06-17,35.16999816894531
2024-06-18,34.88999938964844
2024-06-20,34.939998626708984
2024-06-21,34.779998779296875
2024-06-24,35.33000183105469
2024-06-25,34.81999969482422
2024-06-26,34.79999923706055
2024-06-27,34.70000076293945
2024-06-28,34.61000061035156
2024-07-01,34.54999923706055
2024-07-02,34.529998779296875
2024-07-03,34.72999954223633
2024-07-05,34.310001373291016
2024-07-08,34.2400016784668
2024-07-09,34.43000030517578
2024-07-10,34.689998626708984
2024-07-11,35.31999969482422
2024-07-12,35.2400016784668
2024-07-15,35.349998474121094
2024-07-16,35.52000045776367
2024-07-17,36.43000030517578
2024-07-18,36.2400016784668
2024-07-19,36.130001068115234
2024-07-22,36.25
2024-07-23,35.869998931884766
2024-07-24,36.470001220703125
2024-07-25,36.47999954223633
2024-07-26,36.75
2024-07-29,36.88999938964844
2024-07-30,37.220001220703125
2024-07-31,37.20000076293945
2024-08-01,38.2599983215332
2024-08-02,38.77000045776367
2024-08-05,37.52000045776367
2024-08-06,37.59000015258789
2024-08-07,37.84000015258789
2024-08-08,37.540000915527344
2024-08-09,37.47999954223633
2024-08-12,36.900001525878906
2024-08-13,37.130001068115234
2024-08-14,37.029998779296875
2024-08-15,37.5
2024-08-16,37.61000061035156
2024-08-19,37.61000061035156
2024-08-20,37.540000915527344
2024-08-21,37.869998931884766
2024-08-22,37.880001068115234
2024-08-23,37.790000915527344
2024-08-26,37.970001220703125
2024-08-27,37.68000030517578
2024-08-28,37.88999938964844
2024-08-29,38.029998779296875
2024-08-30,38.09000015258789
2024-09-03,38.4900016784668
2024-09-04,38.88999938964844
2024-09-05,38.41999816894531
2024-09-06,38.20000076293945
2024-09-09,38.72999954223633
2024-09-10,39.04999923706055
2024-09-11,39.29999923706055
2024-09-12,39.86000061035156
2024-09-13,40.22999954223633
2024-09-16,40.43000030517578
2024-09-17,40.20000076293945
2024-09-18,39.5
2024-09-19,39.290000915527344
2024-09-20,40.27000045776367
2024-09-23,40.400001525878906
2024-09-24,39.9900016784668
2024-09-25,39.9900016784668
2024-09-26,39.93000030517578
2024-09-27,40.380001068115234
2024-09-30,40.54999923706055
2024-10-01,40.77000045776367
2024-10-02,40.95000076293945
2024-10-03,40.779998779296875
2024-10-04,40.209999084472656
2024-10-07,39.540000915527344
2024-10-08,39.61000061035156
2024-10-09,39.599998474121094
2024-10-10,39.27000045776367
2024-10-11,39.7400016784668
2024-10-14,39.93000030517578
2024-10-15,40.560001373291016
2024-10-16,40.970001220703125
2024-10-17,40.77000045776367
2024-10-18,40.95000076293945
2024-10-21,40.5
2024-10-22,40.529998779296875
2024-10-23,40.7400016784668
2024-10-24,40.709999084472656
2024-10-25,40.06999969482422
2024-10-28,40.22999954223633
2024-10-29,39.54999923706055
2024-10-30,39.70000076293945
2024-10-31,39.29999923706055
2024-11-01,38.150001525878906
2024-11-04,37.970001220703125
2024-11-05,38.470001220703125
2024-11-06,38.31999969482422
2024-11-07,38.09000015258789
2024-11-08,38.11000061035156
2024-11-11,38.400001525878906
2024-11-12,38.15999984741211
2024-11-13,38.13999938964844
2024-11-14,38.119998931884766
2024-11-15,39.11000061035156
2024-11-18,39.22999954223633
2024-11-19,39.099998474121094
2024-11-20,38.72999954223633
2024-11-21,39.310001373291016
2024-11-22,38.709999084472656
2024-11-25,39.130001068115234
2024-11-26,39.4900016784668
2024-11-27,39.5099983215332
2024-11-29,39.560001373291016
2024-12-02,38.369998931884766
2024-12-03,38.13999938964844
2024-12-04,37.849998474121094
2024-12-05,37.97999954223633
2024-12-06,37.849998474121094
2024-12-09,37.439998626708984
2024-12-10,37.31999969482422
2024-12-11,36.7599983215332
2024-12-12,36.83000183105469
2024-12-13,36.869998931884766
2024-12-16,36.220001220703125
2024-12-17,36.52000045776367
2024-12-18,36.560001373291016
2024-12-19,37.189998626708984
2024-12-20,37.02000045776367
2024-12-23,37.33000183105469
2024-12-24,37.52000045776367
2024-12-26,37.45000076293945
2024-12-27,37.43000030517578
2024-12-30,37.630001068115234
2024-12-31,37.63999938964844
2025-01-02,37.65999984741211
2025-01-03,38.04999923706055
2025-01-06,37.79999923706055
2025-01-07,37.529998779296875
2025-01-08,38.189998626708984
2025-01-10,37.29999923706055
2025-01-13,37.560001373291016
2025-01-14,37.91999816894531
2025-01-15,38.02000045776367
2025-01-16,39.34000015258789
2025-01-17,39.41999816894531
2025-01-21,40.439998626708984
2025-01-22,39.220001220703125
2025-01-23,39.2400016784668
2025-01-24,39.380001068115234
2025-01-27,40.70000076293945
2025-01-28,39.810001373291016
2025-01-29,39.56999969482422
2025-01-30,40.02000045776367
2025-01-31,40.0
2025-02-03,40.56999969482422
2025-02-04,40.540000915527344
2025-02-05,41.040000915527344
2025-02-06,41.119998931884766
2025-02-07,41.310001373291016
2025-02-10,41.79999923706055
2025-02-11,42.36000061035156
2025-02-12,42.88999938964844
2025-02-13,42.970001220703125
2025-02-14,42.849998474121094
2025-02-18,42.70000076293945
2025-02-19,42.650001525878906
2025-02-20,43.16999816894531
2025-02-21,43.38999938964844
2025-02-24,43.349998474121094
2025-02-25,44.040000915527344
2025-02-26,44.060001373291016
2025-02-27,43.790000915527344
2025-02-28,44.20000076293945
2025-03-03,44.54999923706055
2025-03-04,43.68000030517578
2025-03-05,43.36000061035156
2025-03-06,42.880001068115234
2025-03-07,43.11000061035156
2025-03-10,43.7599983215332
2025-03-11,43.400001525878906
2025-03-12,42.61000061035156
2025-03-13,43.470001220703125
2025-03-14,44.189998626708984
2025-03-17,44.38999938964844
2025-03-18,44.41999816894531
2025-03-19,44.439998626708984
2025-03-20,44.59000015258789
2025-03-21,43.79999923706055
2025-03-24,43.58000183105469
2025-03-25,42.7599983215332
2025-03-26,44.02000045776367
2025-03-27,44.25
2025-03-28,44.709999084472656
2025-03-31,46.08000183105469
2025-04-01,45.91999816894531
2025-04-02,45.970001220703125
2025-04-03,47.22999954223633
2025-04-04,45.349998474121094
2025-04-07,44.689998626708984
2025-04-08,44.4900016784668
2025-04-09,44.29999923706055
2025-04-10,45.119998931884766
2025-04-11,46.0
2025-04-14,46.86000061035156
2025-04-15,46.7400016784668
2025-04-16,46.5099983215332
2025-04-17,47.2599983215332
2025-04-21,46.22999954223633
2025-04-22,47.369998931884766
2025-04-23,46.79999923706055
2025-04-24,46.33000183105469
2025-04-25,46.220001220703125
2025-04-28,46.47999954223633
2025-04-29,46.849998474121094
2025-04-30,46.900001525878906
2025-05-01,46.599998474121094
2025-05-02,46.47999954223633
2025-05-05,46.0
2025-05-06,46.290000915527344
2025-05-07,46.34000015258789
2025-05-08,45.099998474121094
2025-05-09,45.209999084472656
2025-05-12,43.61000061035156
2025-05-13,42.970001220703125
2025-05-14,42.25
2025-05-15,43.43000030517578
2025-05-16,44.09000015258789
2025-05-19,44.38999938964844
2025-05-20,44.2599983215332
2025-05-21,44.189998626708984
2025-05-22,43.41999816894531
2025-05-23,43.66999816894531
2025-05-27,43.90999984741211
2025-05-28,43.279998779296875
2025-05-29,43.70000076293945
2025-05-30,43.81999969482422
2025-06-02,43.790000915527344
2025-06-03,43.459999084472656
2025-06-04,42.75
2025-06-05,42.86000061035156
2025-06-06,42.619998931884766
2025-06-09,42.20000076293945
2025-06-10,42.91999816894531
2025-06-11,42.880001068115234
2025-06-12,43.63999938964844
2025-06-13,43.25
2025-06-16,42.68000030517578
2025-06-17,42.38999938964844
2025-06-18,42.369998931884766
2025-06-20,42.599998474121094
2025-06-23,43.20000076293945
2025-06-24,43.099998474121094
2025-06-25,42.290000915527344
2025-06-26,42.5099983215332
2025-06-27,42.90999984741211
2025-06-30,43.41999816894531
2025-07-01,43.40999984741211
2025-07-02,42.91999816894531
2025-07-03,43.130001068115234
2025-07-07,43.16999816894531
2025-07-08,43.0
2025-07-09,43.13999938964844
2025-07-10,43.630001068115234
2025-07-11,43.5099983215332
2025-07-14,43.43000030517578
2025-07-15,42.95000076293945
2025-07-16,42.849998474121094
2025-07-17,42.95000076293945
2025-07-18,43.400001525878906
2025-07-21,43.72999954223633
2025-07-22,44.45000076293945
2025-07-23,43.4900016784668
2025-07-24,43.7400016784668
2025-07-25,43.9900016784668
2025-07-28,43.40999984741211
2025-07-29,44.29999923706055
2025-07-30,44.2599983215332
2025-07-31,44.939998626708984
2025-08-01,44.66999816894531
2025-08-04,45.16999816894531
2025-08-05,44.689998626708984
2025-08-06,45.060001373291016
2025-08-07,45.540000915527344
2025-08-08,45.31999969482422
2025-08-11,44.709999084472656
2025-08-12,44.61000061035156
2025-08-13,45.22999954223633
2025-08-14,44.650001525878906
2025-08-15,44.58000183105469
2025-08-18,44.0
2025-08-19,44.7400016784668
2025-08-20,44.880001068115234
2025-08-21,44.63999938964844
2025-08-22,44.959999084472656
2025-08-25,44.599998474121094
2025-08-26,44.41999816894531
2025-08-27,44.38999938964844
2025-08-28,43.7599983215332
2025-08-29,43.68000030517578
2025-09-02,43.369998931884766
2025-09-03,43.380001068115234
2025-09-04,43.34000015258789
2025-09-05,43.43000030517578
2025-09-08,43.02000045776367
2025-09-09,43.09000015258789
2025-09-10,43.31999969482422
2025-09-11,43.5
2025-09-12,43.380001068115234
2025-09-15,43.43000030517578
2025-09-16,42.72999954223633
2025-09-17,43.22999954223633
2025-09-18,43.11000061035156
2025-09-19,43.40999984741211
2025-09-22,43.400001525878906
2025-09-23,44.22999954223633
2025-09-24,44.22999954223633
2025-09-25,43.779998779296875
2025-09-26,44.09000015258789
2025-09-29,44.27000045776367
2025-09-30,45.0099983215332
2025-10-01,45.060001373291016
2025-10-02,44.970001220703125
2025-10-03,45.34000015258789
2025-10-06,45.689998626708984
2025-10-07,46.790000915527344
2025-10-08,46.619998931884766
2025-10-09,46.65999984741211
2025-10-10,47.06999969482422
2025-10-13,46.849998474121094
2025-10-14,47.380001068115234
2025-10-15,47.83000183105469
2025-10-16,47.36000061035156
2025-10-17,47.779998779296875
2025-10-20,48.2400016784668
2025-10-21,48.0
2025-10-22,48.11000061035156
2025-10-23,47.599998474121094
2025-10-24,48.040000915527344
2025-10-27,48.06999969482422
2025-10-28,47.70000076293945
2025-10-29,47.20000076293945
2025-10-30,47.06999969482422
2025-10-31,46.119998931884766
2025-11-03,46.20000076293945
2025-11-04,46.380001068115234
2025-11-05,46.150001525878906
2025-11-06,45.709999084472656
2025-11-07,46.209999084472656
2025-11-10,45.459999084472656
2025-11-11,45.439998626708984
2025-11-12,45.93000030517578
2025-11-13,45.45000076293945
2025-11-14,45.939998626708984
2025-11-17,46.599998474121094
2025-11-18,46.380001068115234
2025-11-19,45.560001373291016
2025-11-20,45.40999984741211
2025-11-21,45.75
2025-11-24,46.22999954223633
2025-11-25,45.779998779296875
2025-11-26,46.56999969482422
2025-11-28,47.119998931884766
2025-12-01,45.689998626708984
2025-12-02,45.0
2025-12-03,44.540000915527344
2025-12-04,43.90999984741211
2025-12-05,43.810001373291016
2025-12-08,43.33000183105469
2025-12-09,43.7599983215332
2025-12-10,43.279998779296875
2025-12-11,43.09000015258789
2025-12-12,43.56999969482422
2025-12-15,43.869998931884766
2025-12-16,43.7599983215332
2025-12-17,44.220001220703125
2025-12-18,44.279998779296875
2025-12-19,43.65999984741211
2025-12-22,43.54999923706055
2025-12-23,43.459999084472656
2025-12-24,43.52000045776367
2025-12-26,43.560001373291016
2025-12-29,43.630001068115234
2025-12-30,43.91999816894531
